step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q7,B,A,0,0.8,B|B|B|B|A
1,pre,q8,A,B,0,1.0,A|A|A|A|A
2,pre,q1,A,A,1,1.0,A|A|A|A|A
3,pre,q5,A,A,1,1.0,A|A|A|A|A
4,pre,q6,B,A,0,1.0,B|B|B|B|B
5,pre,q5,A,A,1,1.0,A|A|A|A|A
6,pre,q9,A,A,1,1.0,A|A|A|A|A
7,pre,q10,A,A,1,0.8,A|A|A|B|A
8,pre,q3,B,B,1,1.0,B|B|B|B|B
9,pre,q8,B,B,1,0.6,A|B|B|A|B
10,pre,q7,A,A,1,1.0,A|A|A|A|A
11,pre,q7,A,A,1,1.0,A|A|A|A|A
12,pre,q8,B,B,1,0.8,A|B|B|B|B
13,pre,q4,A,A,1,1.0,A|A|A|A|A
14,pre,q0,B,B,1,1.0,B|B|B|B|B
15,pre,q8,B,B,1,0.8,A|B|B|B|B
16,pre,q0,B,B,1,1.0,B|B|B|B|B
17,pre,q1,A,A,1,1.0,A|A|A|A|A
18,pre,q11,B,A,0,0.6,B|A|B|B|A
19,pre,q6,A,A,1,0.8,B|A|A|A|A
20,pre,q11,A,A,1,1.0,A|A|A|A|A
21,pre,q10,A,A,1,1.0,A|A|A|A|A
22,pre,q10,A,A,1,1.0,A|A|A|A|A
23,pre,q0,B,B,1,1.0,B|B|B|B|B
24,pre,q9,A,A,1,1.0,A|A|A|A|A
25,pre,q7,A,A,1,1.0,A|A|A|A|A
26,pre,q5,A,A,1,1.0,A|A|A|A|A
27,pre,q3,B,B,1,1.0,B|B|B|B|B
28,pre,q11,A,A,1,1.0,A|A|A|A|A
29,pre,q5,A,A,1,1.0,A|A|A|A|A
30,pre,q11,A,A,1,1.0,A|A|A|A|A
31,pre,q1,A,A,1,1.0,A|A|A|A|A
32,pre,q3,B,B,1,1.0,B|B|B|B|B
33,pre,q9,A,A,1,1.0,A|A|A|A|A
34,pre,q3,B,B,1,1.0,B|B|B|B|B
35,pre,q3,B,B,1,1.0,B|B|B|B|B
36,pre,q2,B,A,0,1.0,B|B|B|B|B
37,pre,q8,B,B,1,1.0,B|B|B|B|B
38,pre,q7,A,A,1,1.0,A|A|A|A|A
39,pre,q1,A,A,1,1.0,A|A|A|A|A
40,pre,q1,A,A,1,1.0,A|A|A|A|A
41,pre,q5,A,A,1,1.0,A|A|A|A|A
42,pre,q8,A,B,0,1.0,A|A|A|A|A
43,pre,q7,A,A,1,1.0,A|A|A|A|A
44,pre,q1,A,A,1,1.0,A|A|A|A|A
45,pre,q4,A,A,1,1.0,A|A|A|A|A
46,pre,q8,A,B,0,1.0,A|A|A|A|A
47,pre,q4,A,A,1,1.0,A|A|A|A|A
48,pre,q11,A,A,1,1.0,A|A|A|A|A
49,pre,q1,A,A,1,1.0,A|A|A|A|A
50,pre,q8,A,B,0,1.0,A|A|A|A|A
51,pre,q5,A,A,1,1.0,A|A|A|A|A
52,pre,q8,A,B,0,0.6,A|B|A|B|A
53,pre,q3,B,B,1,1.0,B|B|B|B|B
54,pre,q9,A,A,1,1.0,A|A|A|A|A
55,pre,q8,B,B,1,0.8,A|B|B|B|B
56,pre,q9,A,A,1,1.0,A|A|A|A|A
57,pre,q4,A,A,1,1.0,A|A|A|A|A
58,pre,q7,A,A,1,1.0,A|A|A|A|A
59,pre,q1,A,A,1,1.0,A|A|A|A|A
60,post,q9,A,B,0,1.0,A|A|A|A|A
61,post,q6,A,B,0,1.0,A|A|A|A|A
62,post,q5,A,B,0,1.0,A|A|A|A|A
63,post,q9,A,B,0,1.0,A|A|A|A|A
64,post,q3,B,A,0,1.0,B|B|B|B|B
65,post,q4,A,B,0,1.0,A|A|A|A|A
66,post,q2,A,B,0,0.8,B|A|A|A|A
67,post,q3,B,A,0,1.0,B|B|B|B|B
68,post,q2,B,B,1,0.8,B|B|B|A|B
69,post,q0,B,A,0,1.0,B|B|B|B|B
70,post,q9,A,B,0,1.0,A|A|A|A|A
71,post,q10,A,B,0,1.0,A|A|A|A|A
72,post,q4,A,B,0,1.0,A|A|A|A|A
73,post,q7,A,B,0,0.6,A|A|B|B|A
74,post,q1,A,B,0,1.0,A|A|A|A|A
75,post,q1,A,B,0,1.0,A|A|A|A|A
76,post,q10,A,B,0,1.0,A|A|A|A|A
77,post,q2,B,B,1,1.0,B|B|B|B|B
78,post,q2,B,B,1,1.0,B|B|B|B|B
79,post,q0,B,A,0,1.0,B|B|B|B|B
