step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q2,B,B,1,1.0,B|B|B|B|B
1,pre,q11,A,A,1,1.0,A|A|A|A|A
2,pre,q8,B,A,0,1.0,B|B|B|B|B
3,pre,q8,B,A,0,1.0,B|B|B|B|B
4,pre,q10,A,A,1,1.0,A|A|A|A|A
5,pre,q3,A,A,1,1.0,A|A|A|A|A
6,pre,q5,B,A,0,1.0,B|B|B|B|B
7,pre,q8,B,A,0,1.0,B|B|B|B|B
8,pre,q1,B,A,0,1.0,B|B|B|B|B
9,pre,q11,A,A,1,1.0,A|A|A|A|A
10,pre,q10,A,A,1,1.0,A|A|A|A|A
11,pre,q1,A,A,1,0.6,B|A|A|B|A
12,pre,q4,B,B,1,1.0,B|B|B|B|B
13,pre,q6,A,A,1,1.0,A|A|A|A|A
14,pre,q1,A,A,1,1.0,A|A|A|A|A
15,pre,q8,B,A,0,1.0,B|B|B|B|B
16,pre,q7,B,B,1,1.0,B|B|B|B|B
17,pre,q10,A,A,1,1.0,A|A|A|A|A
18,pre,q9,B,B,1,1.0,B|B|B|B|B
19,pre,q2,B,B,1,1.0,B|B|B|B|B
20,pre,q10,A,A,1,1.0,A|A|A|A|A
21,pre,q6,A,A,1,1.0,A|A|A|A|A
22,pre,q8,B,A,0,1.0,B|B|B|B|B
23,pre,q5,A,A,1,1.0,A|A|A|A|A
24,pre,q0,B,B,1,0.8,B|B|B|A|B
25,pre,q6,A,A,1,1.0,A|A|A|A|A
26,pre,q5,A,A,1,1.0,A|A|A|A|A
27,pre,q9,B,B,1,1.0,B|B|B|B|B
28,pre,q0,B,B,1,1.0,B|B|B|B|B
29,pre,q11,A,A,1,1.0,A|A|A|A|A
30,pre,q5,A,A,1,0.8,B|A|A|A|A
31,pre,q0,B,B,1,1.0,B|B|B|B|B
32,pre,q7,B,B,1,1.0,B|B|B|B|B
33,pre,q5,A,A,1,1.0,A|A|A|A|A
34,pre,q9,B,B,1,1.0,B|B|B|B|B
35,pre,q0,B,B,1,1.0,B|B|B|B|B
36,pre,q6,A,A,1,1.0,A|A|A|A|A
37,pre,q3,A,A,1,1.0,A|A|A|A|A
38,pre,q1,A,A,1,0.8,A|A|A|B|A
39,pre,q8,B,A,0,1.0,B|B|B|B|B
40,pre,q3,A,A,1,1.0,A|A|A|A|A
41,pre,q3,A,A,1,1.0,A|A|A|A|A
42,pre,q8,B,A,0,1.0,B|B|B|B|B
43,pre,q5,A,A,1,1.0,A|A|A|A|A
44,pre,q0,B,B,1,1.0,B|B|B|B|B
45,pre,q4,B,B,1,1.0,B|B|B|B|B
46,pre,q1,A,A,1,1.0,A|A|A|A|A
47,pre,q4,B,B,1,1.0,B|B|B|B|B
48,pre,q3,A,A,1,1.0,A|A|A|A|A
49,pre,q11,A,A,1,1.0,A|A|A|A|A
50,pre,q9,B,B,1,1.0,B|B|B|B|B
51,pre,q8,B,A,0,1.0,B|B|B|B|B
52,pre,q8,B,A,0,1.0,B|B|B|B|B
53,pre,q8,B,A,0,1.0,B|B|B|B|B
54,pre,q2,B,B,1,1.0,B|B|B|B|B
55,pre,q4,B,B,1,1.0,B|B|B|B|B
56,pre,q10,A,A,1,1.0,A|A|A|A|A
57,pre,q4,B,B,1,1.0,B|B|B|B|B
58,pre,q5,A,A,1,1.0,A|A|A|A|A
59,pre,q5,A,A,1,1.0,A|A|A|A|A
60,post,q2,B,A,0,1.0,B|B|B|B|B
61,post,q5,A,B,0,1.0,A|A|A|A|A
62,post,q1,B,B,1,0.6,B|B|A|B|A
63,post,q9,B,A,0,1.0,B|B|B|B|B
64,post,q9,B,A,0,1.0,B|B|B|B|B
65,post,q4,B,A,0,1.0,B|B|B|B|B
66,post,q5,B,B,1,1.0,B|B|B|B|B
67,post,q0,B,A,0,1.0,B|B|B|B|B
68,post,q0,B,A,0,1.0,B|B|B|B|B
69,post,q5,B,B,1,1.0,B|B|B|B|B
70,post,q0,B,A,0,1.0,B|B|B|B|B
71,post,q7,B,A,0,1.0,B|B|B|B|B
72,post,q11,A,B,0,1.0,A|A|A|A|A
73,post,q4,B,A,0,1.0,B|B|B|B|B
74,post,q7,B,A,0,1.0,B|B|B|B|B
75,post,q10,A,B,0,1.0,A|A|A|A|A
76,post,q0,B,A,0,0.8,B|A|B|B|B
77,post,q11,A,B,0,1.0,A|A|A|A|A
78,post,q3,A,B,0,1.0,A|A|A|A|A
79,post,q4,B,A,0,1.0,B|B|B|B|B
