step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,Acme Corp,Quinn,Kim,0,0.6,Petrov|Quinn|Quinn|Quinn|Petrov
1,pre,Borealis Ltd,Petrov,Quinn,0,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
2,pre,Acme Corp,Petrov,Kim,0,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
3,pre,Borealis Ltd,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
4,pre,Ivory Systems,Petrov,Lee,0,0.6,Petrov|Petrov|Petrov|Quinn|Quinn
5,pre,Eastgate Trust,Petrov,Petrov,1,0.6,Quinn|Petrov|Petrov|Quinn|Petrov
6,pre,Granite Holdings,Petrov,Lee,0,0.8,Petrov|Petrov|Petrov|Petrov|Kim
7,pre,Acme Corp,Navarro,Kim,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
8,pre,Junction Labs,Quinn,Quinn,1,0.8,Quinn|Petrov|Quinn|Quinn|Quinn
9,pre,Cascade Group,Quinn,Lee,0,0.6,Quinn|Petrov|Quinn|Petrov|Quinn
10,pre,Eastgate Trust,Petrov,Petrov,1,0.8,Petrov|Petrov|Quinn|Petrov|Petrov
11,pre,Granite Holdings,Quinn,Lee,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
12,pre,Dovetail Inc,Quinn,Petrov,0,0.4,Navarro|Quinn|Petrov|Quinn|Petrov
13,pre,Junction Labs,Quinn,Quinn,1,0.8,Quinn|Quinn|Petrov|Quinn|Quinn
14,pre,Borealis Ltd,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
15,pre,Acme Corp,Okafor,Kim,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
16,pre,Junction Labs,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
17,pre,Acme Corp,Lee,Kim,0,0.6,Lee|Kim|Lee|Lee|Kim
18,pre,Eastgate Trust,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
19,pre,Acme Corp,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
20,pre,Cascade Group,Petrov,Lee,0,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
21,pre,Junction Labs,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
22,pre,Eastgate Trust,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
23,pre,Cascade Group,Navarro,Lee,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
24,pre,Ivory Systems,Quinn,Lee,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
25,pre,Acme Corp,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
26,pre,Acme Corp,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
27,pre,Borealis Ltd,Quinn,Quinn,1,0.8,Quinn|Kim|Quinn|Quinn|Quinn
28,pre,Harbour Works,Quinn,Lee,0,0.4,Navarro|Kim|Quinn|Quinn|Petrov
29,pre,Cascade Group,Okafor,Lee,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
30,pre,Acme Corp,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
31,pre,Granite Holdings,Navarro,Lee,0,0.8,Navarro|Navarro|Navarro|Kim|Navarro
32,pre,Harbour Works,Petrov,Lee,0,0.6,Kim|Petrov|Petrov|Petrov|Navarro
33,pre,Borealis Ltd,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
34,pre,Cascade Group,Lee,Lee,1,0.8,Lee|Lee|Lee|Lee|Kim
35,pre,Dovetail Inc,Petrov,Petrov,1,0.6,Navarro|Petrov|Petrov|Navarro|Petrov
36,pre,Acme Corp,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
37,pre,Acme Corp,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
38,pre,Cascade Group,Lee,Lee,1,0.8,Lee|Lee|Kim|Lee|Lee
39,pre,Fairwind Co,Petrov,Quinn,0,0.8,Petrov|Petrov|Petrov|Quinn|Petrov
40,pre,Cascade Group,Lee,Lee,1,0.8,Kim|Lee|Lee|Lee|Lee
41,pre,Keystone Partners,Petrov,Okafor,0,0.6,Quinn|Petrov|Navarro|Petrov|Petrov
42,pre,Acme Corp,Kim,Kim,1,0.8,Kim|Kim|Petrov|Kim|Kim
43,pre,Acme Corp,Kim,Kim,1,0.8,Kim|Kim|Quinn|Kim|Kim
44,pre,Keystone Partners,Quinn,Okafor,0,0.8,Quinn|Quinn|Navarro|Quinn|Quinn
45,pre,Borealis Ltd,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
46,pre,Eastgate Trust,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
47,pre,Ivory Systems,Navarro,Lee,0,0.8,Navarro|Okafor|Navarro|Navarro|Navarro
48,pre,Acme Corp,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
49,pre,Granite Holdings,Okafor,Lee,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
50,pre,Acme Corp,Kim,Kim,1,0.8,Kim|Kim|Petrov|Kim|Kim
51,pre,Cascade Group,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
