step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,Eastgate Trust,Quinn,Kim,0,0.4,Navarro|Quinn|Petrov|Quinn|Petrov
1,pre,Acme Corp,Quinn,Lee,0,0.4,Navarro|Quinn|Petrov|Quinn|Petrov
2,pre,Keystone Partners,Petrov,Lee,0,0.6,Quinn|Petrov|Petrov|Quinn|Petrov
3,pre,Ivory Systems,Petrov,Quinn,0,0.8,Petrov|Petrov|Petrov|Quinn|Petrov
4,pre,Acme Corp,Petrov,Lee,0,0.6,Navarro|Petrov|Navarro|Petrov|Petrov
5,pre,Acme Corp,Navarro,Lee,0,0.8,Navarro|Navarro|Navarro|Navarro|Okafor
6,pre,Cascade Group,Petrov,Kim,0,0.6,Petrov|Petrov|Petrov|Quinn|Quinn
7,pre,Junction Labs,Quinn,Okafor,0,0.6,Quinn|Quinn|Petrov|Quinn|Petrov
8,pre,Borealis Ltd,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
9,pre,Acme Corp,Okafor,Lee,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
10,pre,Borealis Ltd,Petrov,Petrov,1,0.8,Petrov|Petrov|Quinn|Petrov|Petrov
11,pre,Acme Corp,Lee,Lee,1,0.6,Lee|Kim|Lee|Lee|Kim
12,pre,Acme Corp,Lee,Lee,1,0.8,Lee|Lee|Kim|Lee|Lee
13,pre,Borealis Ltd,Petrov,Petrov,1,0.8,Petrov|Petrov|Quinn|Petrov|Petrov
14,pre,Cascade Group,Quinn,Kim,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
15,pre,Acme Corp,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
16,pre,Acme Corp,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
17,pre,Acme Corp,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
18,pre,Borealis Ltd,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
19,pre,Acme Corp,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
20,pre,Acme Corp,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
21,pre,Harbour Works,Petrov,Okafor,0,0.6,Petrov|Petrov|Petrov|Quinn|Kim
22,pre,Cascade Group,Navarro,Kim,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
23,pre,Dovetail Inc,Petrov,Navarro,0,0.8,Quinn|Petrov|Petrov|Petrov|Petrov
24,pre,Acme Corp,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
25,pre,Lantern Industries,Navarro,Kim,0,0.4,Navarro|Navarro|Petrov|Quinn|Petrov
26,pre,Harbour Works,Quinn,Okafor,0,0.8,Navarro|Quinn|Quinn|Quinn|Quinn
27,pre,Acme Corp,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
28,pre,Borealis Ltd,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
29,pre,Eastgate Trust,Navarro,Kim,0,0.6,Petrov|Petrov|Navarro|Navarro|Navarro
30,pre,Eastgate Trust,Petrov,Kim,0,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
31,pre,Junction Labs,Petrov,Okafor,0,0.8,Petrov|Petrov|Petrov|Petrov|Navarro
32,pre,Borealis Ltd,Petrov,Petrov,1,0.8,Petrov|Petrov|Quinn|Petrov|Petrov
33,pre,Granite Holdings,Petrov,Okafor,0,0.8,Quinn|Petrov|Petrov|Petrov|Petrov
34,pre,Dovetail Inc,Quinn,Navarro,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
35,pre,Acme Corp,Lee,Lee,1,0.8,Lee|Lee|Petrov|Lee|Lee
36,pre,Cascade Group,Okafor,Kim,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
37,pre,Ivory Systems,Quinn,Quinn,1,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
38,pre,Harbour Works,Navarro,Okafor,0,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
39,pre,Cascade Group,Lee,Kim,0,0.8,Lee|Lee|Lee|Lee|Kim
40,pre,Cascade Group,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
41,pre,Acme Corp,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
42,pre,Acme Corp,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
43,pre,Granite Holdings,Quinn,Okafor,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
44,pre,Borealis Ltd,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
45,pre,Acme Corp,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
46,pre,Cascade Group,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
47,pre,Eastgate Trust,Okafor,Kim,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
48,pre,Eastgate Trust,Lee,Kim,0,0.6,Lee|Kim|Lee|Lee|Kim
49,pre,Borealis Ltd,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
50,pre,Borealis Ltd,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
51,pre,Cascade Group,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
52,pre,Fairwind Co,Petrov,Okafor,0,0.6,Petrov|Quinn|Petrov|Quinn|Petrov
53,pre,Cascade Group,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
54,pre,Borealis Ltd,Petrov,Petrov,1,0.8,Petrov|Kim|Petrov|Petrov|Petrov
55,pre,Cascade Group,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
56,pre,Acme Corp,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
57,pre,Acme Corp,Lee,Lee,1,1.0,Lee|Lee|Lee|Lee|Lee
58,pre,Eastgate Trust,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
59,pre,Lantern Industries,Quinn,Kim,0,0.6,Petrov|Quinn|Petrov|Quinn|Quinn
60,post,Dovetail Inc,Navarro,Navarro,1,1.0,Navarro|Navarro|Navarro|Navarro|Navarro
61,post,Borealis Ltd,Petrov,Petrov,1,1.0,Petrov|Petrov|Petrov|Petrov|Petrov
62,post,Acme Corp,Lee,Kim,0,1.0,Lee|Lee|Lee|Lee|Lee
63,post,Cascade Group,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
64,post,Lantern Industries,Petrov,Kim,0,0.8,Petrov|Petrov|Petrov|Petrov|Okafor
65,post,Fairwind Co,Quinn,Okafor,0,1.0,Quinn|Quinn|Quinn|Quinn|Quinn
66,post,Cascade Group,Kim,Kim,1,1.0,Kim|Kim|Kim|Kim|Kim
67,post,Harbour Works,Okafor,Quinn,0,1.0,Okafor|Okafor|Okafor|Okafor|Okafor
68,post,Acme Corp,Lee,Kim,0,0.4,Lee|Navarro|Quinn|Quinn|Lee
69,post,Cascade Group,Kim,Kim,1,0.8,Kim|Kim|Petrov|Kim|Kim
70,post,Keystone Partners,Quinn,Lee,0,0.8,Quinn|Quinn|Navarro|Quinn|Quinn
