step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,A,C,0,0.4,A|A|B|C|B
1,pre,red,A,C,0,0.6,B|A|B|A|A
2,pre,blue,C,B,0,0.6,C|C|A|C|B
3,pre,red,C,C,1,0.6,C|A|C|A|C
4,pre,green,B,A,0,0.6,B|B|A|A|B
5,pre,red,B,C,0,0.6,B|C|B|C|B
6,pre,red,A,C,0,0.6,A|C|B|A|A
7,pre,red,A,C,0,0.4,A|B|A|C|C
8,pre,red,A,C,0,0.8,A|A|A|A|C
9,pre,red,A,C,0,0.6,A|A|B|C|A
10,pre,green,C,A,0,0.4,C|A|B|A|C
11,pre,blue,B,B,1,0.6,C|B|B|C|B
12,pre,green,B,A,0,0.6,B|C|B|B|A
13,pre,blue,B,B,1,0.6,B|A|A|B|B
14,pre,red,C,C,1,0.4,A|C|C|B|B
15,pre,blue,C,B,0,0.6,C|A|C|C|A
16,pre,blue,C,B,0,0.6,A|C|C|C|A
17,pre,green,B,A,0,0.4,B|C|B|A|C
18,pre,red,C,C,1,0.4,C|A|B|C|A
19,pre,green,C,A,0,0.6,C|B|C|A|C
