step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.4,A|B|A|C|B
1,pre,red,B,C,0,0.6,C|B|B|A|B
2,pre,blue,C,B,0,0.6,C|B|A|C|C
3,pre,green,A,A,1,0.6,A|B|A|A|B
4,pre,red,C,C,1,0.6,C|A|C|C|B
5,pre,red,B,C,0,0.4,B|B|A|C|A
6,pre,blue,A,B,0,0.6,A|A|A|C|C
7,pre,blue,A,B,0,0.4,B|A|C|A|C
8,pre,blue,B,B,1,0.4,B|C|B|A|A
9,pre,blue,B,B,1,0.6,B|B|A|B|C
10,post,red,A,A,1,0.6,B|A|A|B|A
11,post,green,C,B,0,0.6,A|C|C|C|A
12,post,red,B,A,0,0.6,B|B|A|B|C
13,post,blue,B,A,0,0.4,B|C|A|A|B
14,post,blue,B,A,0,0.4,B|A|C|A|B
15,post,green,C,B,0,0.4,C|B|A|B|C
16,post,green,B,B,1,0.6,B|C|C|B|B
17,post,red,B,A,0,0.4,B|A|B|A|C
18,post,red,A,A,1,0.4,A|B|C|A|C
19,post,blue,C,A,0,0.8,C|C|C|C|A
