step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.4,A|B|A|C|B
1,pre,blue,A,B,0,0.6,C|A|A|C|A
2,pre,blue,B,B,1,0.4,B|B|C|A|C
3,pre,red,B,C,0,0.8,B|B|B|C|B
4,pre,blue,B,B,1,0.6,B|B|A|B|C
5,pre,green,C,A,0,0.6,A|C|C|C|A
6,pre,green,C,A,0,0.6,C|B|C|B|C
7,pre,red,A,C,0,1.0,A|A|A|A|A
8,pre,red,A,C,0,0.4,A|A|C|B|C
9,pre,green,C,A,0,0.4,C|B|A|B|C
10,post,blue,B,A,0,0.4,B|C|A|B|C
11,post,green,A,B,0,0.8,A|A|B|A|A
12,post,blue,C,A,0,0.8,C|C|C|A|C
13,post,green,C,B,0,0.8,C|A|C|C|C
14,post,green,A,B,0,0.8,A|A|C|A|A
15,post,blue,B,A,0,0.4,C|B|B|A|A
16,post,red,A,A,1,0.8,A|A|C|A|A
17,post,green,A,B,0,0.6,C|A|C|A|A
18,post,red,A,A,1,0.8,A|B|A|A|A
19,post,green,A,B,0,0.8,C|A|A|A|A
