step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.4,A|B|A|C|B
1,pre,blue,A,B,0,0.6,C|A|A|C|A
2,pre,blue,B,B,1,0.4,B|B|C|A|C
3,pre,red,B,C,0,0.8,B|B|B|C|B
4,pre,blue,B,B,1,0.6,B|B|A|B|C
5,pre,green,C,A,0,0.6,A|C|C|C|A
6,pre,green,C,A,0,0.6,C|B|C|B|C
7,pre,red,A,C,0,1.0,A|A|A|A|A
8,pre,red,A,C,0,0.4,A|A|C|B|C
9,pre,green,C,A,0,0.4,C|B|A|B|C
10,pre,blue,B,B,1,0.4,B|C|A|B|C
11,pre,green,A,A,1,0.8,A|A|A|A|C
12,pre,blue,C,B,0,0.6,C|C|B|C|A
13,pre,green,A,A,1,0.6,A|A|C|C|A
14,pre,green,B,A,0,0.8,B|A|B|B|B
15,pre,blue,A,B,0,0.6,B|A|B|A|A
16,pre,red,C,C,1,0.4,C|C|A|A|B
17,pre,green,A,A,1,0.6,A|C|C|A|A
18,pre,red,A,C,0,0.6,A|A|A|B|C
19,pre,green,A,A,1,0.8,B|A|A|A|A
