step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.4,A|A|B|?|C
1,pre,red,A,C,0,0.4,A|B|A|?|C
2,pre,blue,C,B,0,0.6,B|C|C|A|C
3,pre,green,A,A,1,0.6,A|A|B|A|B
4,pre,red,A,C,0,0.4,A|A|B|C|C
5,pre,red,A,C,0,0.8,A|A|A|A|?
6,pre,blue,A,B,0,0.8,A|A|A|B|A
7,pre,blue,A,B,0,0.8,A|A|C|A|A
8,pre,blue,A,B,0,0.6,B|A|A|A|C
9,pre,blue,B,B,1,0.4,B|C|B|A|C
10,pre,red,A,C,0,0.6,A|C|A|A|C
11,pre,green,A,A,1,0.8,A|A|B|A|A
12,pre,red,A,C,0,0.6,A|B|A|A|C
13,pre,blue,B,B,1,0.6,B|B|B|A|C
14,pre,blue,B,B,1,0.6,B|A|B|B|C
15,pre,green,A,A,1,1.0,A|A|A|A|A
16,pre,green,A,A,1,0.6,B|C|A|A|A
17,pre,red,A,C,0,0.6,B|B|A|A|A
18,pre,red,B,C,0,0.6,B|B|B|A|A
19,pre,blue,A,B,0,0.4,A|B|B|C|A
