step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.6,B|A|A|C|A
1,pre,blue,A,B,0,0.6,A|C|A|A|C
2,pre,blue,B,B,1,0.8,B|C|B|B|B
3,pre,red,A,C,0,0.4,A|B|B|A|?
4,pre,blue,B,B,1,0.6,B|B|B|A|A
5,pre,green,B,A,0,0.4,B|C|B|A|A
6,pre,green,B,A,0,0.8,B|B|B|B|A
7,pre,red,B,C,0,0.4,B|A|B|A|C
8,pre,red,B,C,0,0.4,B|C|B|A|C
9,pre,green,A,A,1,0.6,A|A|B|A|C
10,pre,blue,A,B,0,0.6,A|A|A|B|B
11,pre,green,A,A,1,0.8,A|B|A|A|A
12,pre,blue,A,B,0,0.6,A|A|A|B|B
13,pre,green,A,A,1,0.6,B|A|A|A|C
14,pre,green,A,A,1,1.0,A|A|A|A|A
15,pre,blue,B,B,1,0.6,A|A|B|B|B
16,pre,red,A,C,0,0.4,A|B|B|A|C
17,pre,green,A,A,1,1.0,A|A|A|A|A
18,pre,red,C,C,1,0.4,B|C|A|A|C
19,pre,green,A,A,1,0.6,A|A|A|C|C
