step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.6,A|A|B|A|C
1,pre,green,C,A,0,0.4,C|B|B|A|C
2,pre,blue,A,B,0,0.6,B|A|C|A|A
3,pre,red,A,C,0,0.6,B|A|A|B|A
4,pre,blue,A,B,0,0.6,B|A|A|A|B
5,pre,red,A,C,0,0.8,B|A|A|A|A
6,pre,red,B,C,0,0.6,B|A|B|B|A
7,pre,red,A,C,0,0.8,A|A|B|A|A
8,pre,green,A,A,1,0.6,B|A|B|A|A
9,pre,red,C,C,1,0.4,B|C|A|C|A
10,post,blue,A,A,1,0.8,A|A|C|A|A
11,post,blue,B,A,0,0.6,B|B|B|A|A
12,post,red,A,A,1,0.6,B|A|A|A|C
13,post,blue,A,A,1,0.6,A|A|B|A|C
14,post,red,A,A,1,0.6,B|A|B|A|A
15,post,red,A,A,1,0.6,A|A|A|C|C
16,post,green,A,B,0,0.6,B|A|A|C|A
17,post,blue,A,A,1,0.8,A|C|A|A|A
18,post,green,A,B,0,0.6,A|A|B|A|?
19,post,red,A,A,1,1.0,A|A|A|A|A
