step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.4,A|A|C|B|C
1,pre,red,A,C,0,0.8,A|A|A|A|B
2,pre,blue,C,B,0,0.4,A|C|B|C|B
3,pre,green,B,A,0,0.6,B|A|C|B|B
4,pre,red,A,C,0,0.6,A|C|B|A|A
5,pre,red,A,C,0,0.8,A|A|B|A|A
6,pre,blue,A,B,0,0.8,A|A|B|A|A
7,pre,blue,B,B,1,0.6,B|A|B|B|A
8,pre,blue,A,B,0,0.4,A|A|B|B|C
9,pre,blue,B,B,1,0.4,B|A|B|A|C
10,post,red,A,A,1,0.4,A|B|B|A|C
11,post,green,A,B,0,0.8,B|A|A|A|A
12,post,red,A,A,1,0.6,A|A|B|?|A
13,post,blue,A,A,1,0.6,B|A|B|A|A
14,post,blue,A,A,1,0.8,A|A|B|A|A
15,post,green,B,B,1,0.8,B|B|B|A|B
16,post,green,A,B,0,0.6,A|A|B|B|A
17,post,red,C,A,0,0.6,C|A|A|C|C
18,post,red,A,A,1,0.6,A|A|B|A|C
19,post,blue,B,A,0,0.6,A|B|B|A|B
