step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q8,A,A,1,1.0,A|A|A|A|A
1,pre,q0,B,B,1,1.0,B|B|B|B|B
2,pre,q6,A,A,1,1.0,A|A|A|A|A
3,pre,q10,B,B,1,1.0,B|B|B|B|B
4,pre,q3,A,A,1,1.0,A|A|A|A|A
5,pre,q6,A,A,1,1.0,A|A|A|A|A
6,pre,q11,B,B,1,1.0,B|B|B|B|B
7,pre,q0,B,B,1,1.0,B|B|B|B|B
8,pre,q8,A,A,1,1.0,A|A|A|A|A
9,pre,q3,A,A,1,1.0,A|A|A|A|A
10,pre,q7,B,B,1,1.0,B|B|B|B|B
11,pre,q7,B,B,1,1.0,B|B|B|B|B
12,pre,q8,A,A,1,1.0,A|A|A|A|A
13,pre,q3,A,A,1,1.0,A|A|A|A|A
14,pre,q5,B,B,1,1.0,B|B|B|B|B
15,pre,q3,A,A,1,1.0,A|A|A|A|A
16,pre,q10,B,B,1,1.0,B|B|B|B|B
17,pre,q3,A,A,1,1.0,A|A|A|A|A
18,pre,q7,B,B,1,1.0,B|B|B|B|B
19,pre,q4,B,B,1,1.0,B|B|B|B|B
20,pre,q0,B,B,1,1.0,B|B|B|B|B
21,pre,q6,A,A,1,1.0,A|A|A|A|A
22,pre,q8,A,A,1,1.0,A|A|A|A|A
23,pre,q10,B,B,1,1.0,B|B|B|B|B
24,pre,q1,A,A,1,1.0,A|A|A|A|A
25,pre,q2,B,B,1,1.0,B|B|B|B|B
26,pre,q10,B,B,1,1.0,B|B|B|B|B
27,pre,q11,B,B,1,1.0,B|B|B|B|B
28,pre,q4,B,B,1,1.0,B|B|B|B|B
29,pre,q1,A,A,1,1.0,A|A|A|A|A
30,pre,q11,B,B,1,1.0,B|B|B|B|B
31,pre,q5,B,B,1,1.0,B|B|B|B|B
32,pre,q11,B,B,1,1.0,B|B|B|B|B
33,pre,q11,B,B,1,1.0,B|B|B|B|B
34,pre,q8,A,A,1,1.0,A|A|A|A|A
35,pre,q6,A,A,1,1.0,A|A|A|A|A
36,pre,q8,A,A,1,1.0,A|A|A|A|A
37,pre,q10,B,B,1,1.0,B|B|B|B|B
38,pre,q3,A,A,1,1.0,A|A|A|A|A
39,pre,q4,B,B,1,1.0,B|B|B|B|B
40,pre,q4,B,B,1,1.0,B|B|B|B|B
41,pre,q9,A,A,1,1.0,A|A|A|A|A
42,pre,q7,B,B,1,1.0,B|B|B|B|B
43,pre,q8,A,A,1,1.0,A|A|A|A|A
44,pre,q6,A,A,1,1.0,A|A|A|A|A
45,pre,q9,A,A,1,1.0,A|A|A|A|A
46,pre,q0,B,B,1,1.0,B|B|B|B|B
47,pre,q7,B,B,1,1.0,B|B|B|B|B
48,pre,q3,A,A,1,1.0,A|A|A|A|A
49,pre,q11,B,B,1,1.0,B|B|B|B|B
50,pre,q6,A,A,1,1.0,A|A|A|A|A
51,pre,q6,A,A,1,1.0,A|A|A|A|A
52,pre,q10,B,B,1,1.0,B|B|B|B|B
53,pre,q2,B,B,1,1.0,B|B|B|B|B
54,pre,q5,B,B,1,1.0,B|B|B|B|B
55,pre,q8,A,A,1,1.0,A|A|A|A|A
56,pre,q11,B,B,1,1.0,B|B|B|B|B
57,pre,q10,B,B,1,1.0,B|B|B|B|B
58,pre,q11,B,B,1,1.0,B|B|B|B|B
59,pre,q5,B,B,1,1.0,B|B|B|B|B
60,post,q1,A,B,0,1.0,A|A|A|A|A
61,post,q7,B,A,0,1.0,B|B|B|B|B
62,post,q10,B,A,0,1.0,B|B|B|B|B
63,post,q8,A,B,0,1.0,A|A|A|A|A
64,post,q1,A,B,0,1.0,A|A|A|A|A
65,post,q2,B,A,0,1.0,B|B|B|B|B
66,post,q8,A,B,0,1.0,A|A|A|A|A
67,post,q6,A,B,0,1.0,A|A|A|A|A
68,post,q5,B,A,0,1.0,B|B|B|B|B
69,post,q7,B,A,0,1.0,B|B|B|B|B
70,post,q11,B,A,0,1.0,B|B|B|B|B
71,post,q0,B,A,0,1.0,B|B|B|B|B
72,post,q7,B,A,0,1.0,B|B|B|B|B
73,post,q0,B,A,0,1.0,B|B|B|B|B
74,post,q4,B,A,0,1.0,B|B|B|B|B
75,post,q11,B,A,0,1.0,B|B|B|B|B
76,post,q9,A,B,0,1.0,A|A|A|A|A
77,post,q9,A,B,0,1.0,A|A|A|A|A
78,post,q9,A,B,0,1.0,A|A|A|A|A
79,post,q6,A,B,0,1.0,A|A|A|A|A
