step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q1,A,A,1,1.0,A|A|A|A|A
1,pre,q0,A,A,1,1.0,A|A|A|A|A
2,pre,q0,A,A,1,1.0,A|A|A|A|A
3,pre,q10,B,B,1,1.0,B|B|B|B|B
4,pre,q8,B,B,1,1.0,B|B|B|B|B
5,pre,q3,B,B,1,1.0,B|B|B|B|B
6,pre,q1,A,A,1,1.0,A|A|A|A|A
7,pre,q6,B,B,1,1.0,B|B|B|B|B
8,pre,q7,A,A,1,1.0,A|A|A|A|A
9,pre,q1,A,A,1,1.0,A|A|A|A|A
10,pre,q10,B,B,1,1.0,B|B|B|B|B
11,pre,q6,B,B,1,1.0,B|B|B|B|B
12,pre,q2,B,B,1,1.0,B|B|B|B|B
13,pre,q8,B,B,1,1.0,B|B|B|B|B
14,pre,q5,A,A,1,1.0,A|A|A|A|A
15,pre,q9,A,A,1,1.0,A|A|A|A|A
16,pre,q8,B,B,1,1.0,B|B|B|B|B
17,pre,q2,B,B,1,1.0,B|B|B|B|B
18,pre,q11,B,B,1,1.0,B|B|B|B|B
19,pre,q0,A,A,1,1.0,A|A|A|A|A
20,pre,q8,B,B,1,1.0,B|B|B|B|B
21,pre,q2,B,B,1,1.0,B|B|B|B|B
22,pre,q8,B,B,1,1.0,B|B|B|B|B
23,pre,q1,A,A,1,1.0,A|A|A|A|A
24,pre,q6,B,B,1,1.0,B|B|B|B|B
25,pre,q9,A,A,1,1.0,A|A|A|A|A
26,pre,q6,B,B,1,1.0,B|B|B|B|B
27,pre,q10,B,B,1,1.0,B|B|B|B|B
28,pre,q9,A,A,1,1.0,A|A|A|A|A
29,pre,q7,A,A,1,1.0,A|A|A|A|A
30,pre,q7,A,A,1,1.0,A|A|A|A|A
31,pre,q9,A,A,1,1.0,A|A|A|A|A
32,pre,q6,B,B,1,1.0,B|B|B|B|B
33,pre,q8,B,B,1,1.0,B|B|B|B|B
34,pre,q0,A,A,1,1.0,A|A|A|A|A
35,pre,q10,B,B,1,1.0,B|B|B|B|B
36,pre,q11,B,B,1,1.0,B|B|B|B|B
37,pre,q1,A,A,1,1.0,A|A|A|A|A
38,pre,q3,B,B,1,1.0,B|B|B|B|B
39,pre,q10,B,B,1,1.0,B|B|B|B|B
40,pre,q4,B,B,1,1.0,B|B|B|B|B
41,pre,q5,A,A,1,1.0,A|A|A|A|A
42,pre,q5,A,A,1,1.0,A|A|A|A|A
43,pre,q11,B,B,1,1.0,B|B|B|B|B
44,pre,q6,B,B,1,1.0,B|B|B|B|B
45,pre,q10,B,B,1,1.0,B|B|B|B|B
46,pre,q4,B,B,1,1.0,B|B|B|B|B
47,pre,q1,A,A,1,1.0,A|A|A|A|A
48,pre,q4,B,B,1,1.0,B|B|B|B|B
49,pre,q3,B,B,1,1.0,B|B|B|B|B
50,pre,q5,A,A,1,1.0,A|A|A|A|A
51,pre,q5,A,A,1,1.0,A|A|A|A|A
52,pre,q5,A,A,1,1.0,A|A|A|A|A
53,pre,q8,B,B,1,1.0,B|B|B|B|B
54,pre,q9,A,A,1,1.0,A|A|A|A|A
55,pre,q8,B,B,1,1.0,B|B|B|B|B
56,pre,q2,B,B,1,1.0,B|B|B|B|B
57,pre,q0,A,A,1,1.0,A|A|A|A|A
58,pre,q6,B,B,1,1.0,B|B|B|B|B
59,pre,q6,B,B,1,1.0,B|B|B|B|B
60,post,q0,A,B,0,1.0,A|A|A|A|A
61,post,q8,B,A,0,1.0,B|B|B|B|B
62,post,q0,A,B,0,1.0,A|A|A|A|A
63,post,q3,B,A,0,1.0,B|B|B|B|B
64,post,q10,B,A,0,1.0,B|B|B|B|B
65,post,q6,B,A,0,1.0,B|B|B|B|B
66,post,q0,A,B,0,1.0,A|A|A|A|A
67,post,q6,B,A,0,1.0,B|B|B|B|B
68,post,q3,B,A,0,1.0,B|B|B|B|B
69,post,q9,A,B,0,1.0,A|A|A|A|A
70,post,q1,A,B,0,1.0,A|A|A|A|A
71,post,q8,B,A,0,1.0,B|B|B|B|B
72,post,q3,B,A,0,1.0,B|B|B|B|B
73,post,q2,B,A,0,1.0,B|B|B|B|B
74,post,q1,A,B,0,1.0,A|A|A|A|A
75,post,q11,B,A,0,1.0,B|B|B|B|B
76,post,q4,B,A,0,1.0,B|B|B|B|B
77,post,q0,A,B,0,1.0,A|A|A|A|A
78,post,q6,B,A,0,1.0,B|B|B|B|B
79,post,q4,B,A,0,1.0,B|B|B|B|B
