step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q10,B,B,1,1.0,B|B|B|B|B
1,pre,q10,B,B,1,1.0,B|B|B|B|B
2,pre,q9,A,A,1,1.0,A|A|A|A|A
3,pre,q8,B,B,1,1.0,B|B|B|B|B
4,pre,q3,B,B,1,1.0,B|B|B|B|B
5,pre,q8,B,B,1,1.0,B|B|B|B|B
6,pre,q10,B,B,1,1.0,B|B|B|B|B
7,pre,q6,A,A,1,1.0,A|A|A|A|A
8,pre,q4,B,B,1,1.0,B|B|B|B|B
9,pre,q4,B,B,1,1.0,B|B|B|B|B
10,pre,q8,B,B,1,1.0,B|B|B|B|B
11,pre,q3,B,B,1,1.0,B|B|B|B|B
12,pre,q6,A,A,1,1.0,A|A|A|A|A
13,pre,q7,A,A,1,1.0,A|A|A|A|A
14,pre,q8,B,B,1,1.0,B|B|B|B|B
15,pre,q2,A,A,1,1.0,A|A|A|A|A
16,pre,q4,B,B,1,1.0,B|B|B|B|B
17,pre,q4,B,B,1,1.0,B|B|B|B|B
18,pre,q9,A,A,1,1.0,A|A|A|A|A
19,pre,q11,A,A,1,1.0,A|A|A|A|A
20,pre,q10,B,B,1,1.0,B|B|B|B|B
21,pre,q7,A,A,1,1.0,A|A|A|A|A
22,pre,q6,A,A,1,1.0,A|A|A|A|A
23,pre,q9,A,A,1,1.0,A|A|A|A|A
24,pre,q1,B,A,0,1.0,B|B|B|B|B
25,pre,q11,A,A,1,1.0,A|A|A|A|A
26,pre,q5,A,A,1,1.0,A|A|A|A|A
27,pre,q2,A,A,1,1.0,A|A|A|A|A
28,pre,q4,B,B,1,1.0,B|B|B|B|B
29,pre,q2,A,A,1,1.0,A|A|A|A|A
30,pre,q11,A,A,1,1.0,A|A|A|A|A
31,pre,q5,A,A,1,1.0,A|A|A|A|A
32,pre,q1,B,A,0,0.8,B|B|A|B|B
33,pre,q8,B,B,1,1.0,B|B|B|B|B
34,pre,q6,A,A,1,1.0,A|A|A|A|A
35,pre,q2,A,A,1,1.0,A|A|A|A|A
36,pre,q6,A,A,1,1.0,A|A|A|A|A
37,pre,q10,B,B,1,1.0,B|B|B|B|B
38,pre,q10,B,B,1,1.0,B|B|B|B|B
39,pre,q6,A,A,1,1.0,A|A|A|A|A
40,pre,q7,A,A,1,1.0,A|A|A|A|A
41,pre,q4,B,B,1,1.0,B|B|B|B|B
42,pre,q9,A,A,1,1.0,A|A|A|A|A
43,pre,q10,B,B,1,1.0,B|B|B|B|B
44,pre,q2,A,A,1,1.0,A|A|A|A|A
45,pre,q5,A,A,1,1.0,A|A|A|A|A
46,pre,q11,A,A,1,1.0,A|A|A|A|A
47,pre,q11,A,A,1,1.0,A|A|A|A|A
48,pre,q10,B,B,1,1.0,B|B|B|B|B
49,pre,q11,A,A,1,1.0,A|A|A|A|A
50,pre,q11,A,A,1,1.0,A|A|A|A|A
51,pre,q10,B,B,1,1.0,B|B|B|B|B
52,pre,q3,B,B,1,1.0,B|B|B|B|B
53,pre,q10,B,B,1,1.0,B|B|B|B|B
54,pre,q4,B,B,1,1.0,B|B|B|B|B
55,pre,q0,A,A,1,1.0,A|A|A|A|A
56,pre,q0,A,A,1,1.0,A|A|A|A|A
57,pre,q6,A,A,1,1.0,A|A|A|A|A
58,pre,q6,A,A,1,1.0,A|A|A|A|A
59,pre,q8,B,B,1,1.0,B|B|B|B|B
60,post,q2,A,B,0,1.0,A|A|A|A|A
61,post,q6,A,B,0,1.0,A|A|A|A|A
62,post,q2,A,B,0,1.0,A|A|A|A|A
63,post,q4,B,A,0,1.0,B|B|B|B|B
64,post,q0,A,B,0,1.0,A|A|A|A|A
65,post,q0,A,B,0,1.0,A|A|A|A|A
66,post,q11,A,B,0,1.0,A|A|A|A|A
67,post,q0,A,B,0,1.0,A|A|A|A|A
68,post,q10,B,A,0,1.0,B|B|B|B|B
69,post,q4,B,A,0,1.0,B|B|B|B|B
70,post,q1,A,B,0,0.6,A|A|A|B|B
71,post,q0,A,B,0,0.6,A|B|A|B|A
72,post,q10,B,A,0,1.0,B|B|B|B|B
73,post,q8,B,A,0,1.0,B|B|B|B|B
74,post,q0,B,B,1,1.0,B|B|B|B|B
75,post,q0,B,B,1,1.0,B|B|B|B|B
76,post,q8,B,A,0,1.0,B|B|B|B|B
77,post,q0,B,B,1,0.8,B|A|B|B|B
78,post,q2,A,B,0,1.0,A|A|A|A|A
79,post,q2,A,B,0,1.0,A|A|A|A|A
