step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q9,B,B,1,1.0,B|B|B|B|B
1,pre,q1,B,A,0,0.8,B|B|B|A|B
2,pre,q11,A,A,1,1.0,A|A|A|A|A
3,pre,q6,A,A,1,1.0,A|A|A|A|A
4,pre,q11,A,A,1,1.0,A|A|A|A|A
5,pre,q1,A,A,1,1.0,A|A|A|A|A
6,pre,q4,B,B,1,0.8,B|A|B|B|B
7,pre,q3,A,A,1,1.0,A|A|A|A|A
8,pre,q10,B,B,1,0.8,B|B|B|A|B
9,pre,q3,A,A,1,1.0,A|A|A|A|A
10,pre,q11,A,A,1,1.0,A|A|A|A|A
11,pre,q6,A,A,1,1.0,A|A|A|A|A
12,pre,q1,A,A,1,1.0,A|A|A|A|A
13,pre,q4,B,B,1,1.0,B|B|B|B|B
14,pre,q3,A,A,1,1.0,A|A|A|A|A
15,pre,q6,A,A,1,1.0,A|A|A|A|A
16,pre,q4,B,B,1,1.0,B|B|B|B|B
17,pre,q5,B,A,0,1.0,B|B|B|B|B
18,pre,q0,B,B,1,1.0,B|B|B|B|B
19,pre,q3,A,A,1,1.0,A|A|A|A|A
20,pre,q11,A,A,1,1.0,A|A|A|A|A
21,pre,q0,B,B,1,1.0,B|B|B|B|B
22,pre,q6,A,A,1,1.0,A|A|A|A|A
23,pre,q0,B,B,1,1.0,B|B|B|B|B
24,pre,q6,A,A,1,1.0,A|A|A|A|A
25,pre,q7,B,B,1,1.0,B|B|B|B|B
26,pre,q2,A,A,1,1.0,A|A|A|A|A
27,pre,q0,B,B,1,1.0,B|B|B|B|B
28,pre,q3,A,A,1,1.0,A|A|A|A|A
29,pre,q6,A,A,1,1.0,A|A|A|A|A
30,pre,q11,A,A,1,1.0,A|A|A|A|A
31,pre,q1,A,A,1,1.0,A|A|A|A|A
32,pre,q9,B,B,1,1.0,B|B|B|B|B
33,pre,q0,B,B,1,1.0,B|B|B|B|B
34,pre,q1,A,A,1,1.0,A|A|A|A|A
35,pre,q9,B,B,1,1.0,B|B|B|B|B
36,pre,q3,A,A,1,1.0,A|A|A|A|A
37,pre,q3,A,A,1,1.0,A|A|A|A|A
38,pre,q5,A,A,1,1.0,A|A|A|A|A
39,pre,q0,B,B,1,1.0,B|B|B|B|B
40,pre,q1,A,A,1,1.0,A|A|A|A|A
41,pre,q2,A,A,1,1.0,A|A|A|A|A
42,pre,q8,A,B,0,0.6,B|A|A|B|A
43,pre,q0,B,B,1,1.0,B|B|B|B|B
44,pre,q8,B,B,1,1.0,B|B|B|B|B
45,pre,q1,A,A,1,1.0,A|A|A|A|A
46,pre,q9,B,B,1,1.0,B|B|B|B|B
47,pre,q7,B,B,1,1.0,B|B|B|B|B
48,pre,q8,B,B,1,1.0,B|B|B|B|B
49,pre,q3,A,A,1,1.0,A|A|A|A|A
50,pre,q6,A,A,1,1.0,A|A|A|A|A
51,pre,q1,A,A,1,1.0,A|A|A|A|A
52,pre,q6,A,A,1,1.0,A|A|A|A|A
53,pre,q3,A,A,1,1.0,A|A|A|A|A
54,pre,q10,B,B,1,1.0,B|B|B|B|B
55,pre,q1,A,A,1,1.0,A|A|A|A|A
56,pre,q11,A,A,1,1.0,A|A|A|A|A
57,pre,q9,B,B,1,1.0,B|B|B|B|B
58,pre,q2,A,A,1,1.0,A|A|A|A|A
59,pre,q2,A,A,1,1.0,A|A|A|A|A
60,post,q9,B,A,0,1.0,B|B|B|B|B
61,post,q11,A,B,0,1.0,A|A|A|A|A
62,post,q0,B,A,0,1.0,B|B|B|B|B
63,post,q0,B,A,0,1.0,B|B|B|B|B
64,post,q4,B,A,0,1.0,B|B|B|B|B
65,post,q8,B,A,0,1.0,B|B|B|B|B
66,post,q10,B,A,0,1.0,B|B|B|B|B
67,post,q9,B,A,0,1.0,B|B|B|B|B
68,post,q2,A,B,0,1.0,A|A|A|A|A
69,post,q11,A,B,0,1.0,A|A|A|A|A
70,post,q4,B,A,0,0.8,B|A|B|B|B
71,post,q11,A,B,0,1.0,A|A|A|A|A
72,post,q9,B,A,0,1.0,B|B|B|B|B
73,post,q0,B,A,0,1.0,B|B|B|B|B
74,post,q1,A,B,0,1.0,A|A|A|A|A
75,post,q11,A,B,0,1.0,A|A|A|A|A
76,post,q6,A,B,0,1.0,A|A|A|A|A
77,post,q3,A,B,0,1.0,A|A|A|A|A
78,post,q2,A,B,0,1.0,A|A|A|A|A
79,post,q9,B,A,0,1.0,B|B|B|B|B
