step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q2,A,A,1,1.0,A|A|A|A|A
1,pre,q4,A,A,1,1.0,A|A|A|A|A
2,pre,q5,A,A,1,1.0,A|A|A|A|A
3,pre,q3,A,A,1,1.0,A|A|A|A|A
4,pre,q7,A,A,1,1.0,A|A|A|A|A
5,pre,q8,A,A,1,1.0,A|A|A|A|A
6,pre,q9,A,B,0,1.0,A|A|A|A|A
7,pre,q6,B,B,1,1.0,B|B|B|B|B
8,pre,q10,A,B,0,1.0,A|A|A|A|A
9,pre,q5,A,A,1,1.0,A|A|A|A|A
10,pre,q6,B,B,1,1.0,B|B|B|B|B
11,pre,q10,B,B,1,0.8,A|B|B|B|B
12,pre,q5,A,A,1,1.0,A|A|A|A|A
13,pre,q10,B,B,1,0.8,A|B|B|B|B
14,pre,q1,B,B,1,1.0,B|B|B|B|B
15,pre,q5,A,A,1,1.0,A|A|A|A|A
16,pre,q9,A,B,0,0.8,A|A|B|A|A
17,pre,q10,A,B,0,1.0,A|A|A|A|A
18,pre,q4,A,A,1,1.0,A|A|A|A|A
19,pre,q11,A,B,0,0.8,A|B|A|A|A
20,pre,q7,A,A,1,1.0,A|A|A|A|A
21,pre,q8,A,A,1,1.0,A|A|A|A|A
22,pre,q9,A,B,0,1.0,A|A|A|A|A
23,pre,q11,B,B,1,1.0,B|B|B|B|B
24,pre,q2,A,A,1,1.0,A|A|A|A|A
25,pre,q7,A,A,1,1.0,A|A|A|A|A
26,pre,q10,B,B,1,0.8,A|B|B|B|B
27,pre,q11,B,B,1,1.0,B|B|B|B|B
28,pre,q7,A,A,1,1.0,A|A|A|A|A
29,pre,q8,A,A,1,1.0,A|A|A|A|A
30,pre,q2,A,A,1,1.0,A|A|A|A|A
31,pre,q4,A,A,1,1.0,A|A|A|A|A
32,pre,q3,A,A,1,1.0,A|A|A|A|A
33,pre,q2,A,A,1,1.0,A|A|A|A|A
34,pre,q8,A,A,1,1.0,A|A|A|A|A
35,pre,q5,A,A,1,1.0,A|A|A|A|A
36,pre,q4,A,A,1,1.0,A|A|A|A|A
37,pre,q5,A,A,1,1.0,A|A|A|A|A
38,pre,q7,A,A,1,1.0,A|A|A|A|A
39,pre,q4,A,A,1,1.0,A|A|A|A|A
40,pre,q9,A,B,0,1.0,A|A|A|A|A
41,pre,q4,A,A,1,1.0,A|A|A|A|A
42,pre,q6,B,B,1,1.0,B|B|B|B|B
43,pre,q2,A,A,1,1.0,A|A|A|A|A
44,pre,q9,A,B,0,1.0,A|A|A|A|A
45,pre,q7,A,A,1,1.0,A|A|A|A|A
46,pre,q8,A,A,1,1.0,A|A|A|A|A
47,pre,q3,A,A,1,1.0,A|A|A|A|A
48,pre,q9,A,B,0,0.8,A|A|B|A|A
49,pre,q3,A,A,1,1.0,A|A|A|A|A
50,pre,q3,A,A,1,1.0,A|A|A|A|A
51,pre,q11,B,B,1,1.0,B|B|B|B|B
52,pre,q5,A,A,1,1.0,A|A|A|A|A
53,pre,q2,A,A,1,1.0,A|A|A|A|A
54,pre,q1,B,B,1,1.0,B|B|B|B|B
55,pre,q6,B,B,1,1.0,B|B|B|B|B
56,pre,q10,A,B,0,0.6,A|A|B|A|B
57,pre,q10,A,B,0,0.8,A|A|B|A|A
58,pre,q7,A,A,1,1.0,A|A|A|A|A
59,pre,q6,B,B,1,1.0,B|B|B|B|B
60,post,q0,B,A,0,1.0,B|B|B|B|B
61,post,q11,B,A,0,1.0,B|B|B|B|B
62,post,q6,B,A,0,1.0,B|B|B|B|B
63,post,q0,B,A,0,1.0,B|B|B|B|B
64,post,q3,A,B,0,1.0,A|A|A|A|A
65,post,q2,A,B,0,1.0,A|A|A|A|A
66,post,q7,A,B,0,1.0,A|A|A|A|A
67,post,q11,B,A,0,0.8,B|B|B|B|A
68,post,q7,A,B,0,1.0,A|A|A|A|A
69,post,q10,B,A,0,0.8,A|B|B|B|B
70,post,q4,A,B,0,1.0,A|A|A|A|A
71,post,q2,A,B,0,1.0,A|A|A|A|A
72,post,q11,B,A,0,0.8,B|B|B|B|A
73,post,q6,B,A,0,1.0,B|B|B|B|B
74,post,q11,B,A,0,0.6,B|A|B|B|A
75,post,q4,A,B,0,1.0,A|A|A|A|A
76,post,q5,A,B,0,1.0,A|A|A|A|A
77,post,q3,A,B,0,1.0,A|A|A|A|A
78,post,q11,A,A,1,1.0,A|A|A|A|A
79,post,q10,A,A,1,1.0,A|A|A|A|A
