step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.8,A|A|A|A|B
1,pre,green,A,A,1,0.8,A|A|A|A|C
2,pre,blue,B,B,1,0.6,B|B|A|B|C
3,pre,red,C,C,1,0.6,C|C|C|B|A
4,pre,blue,B,B,1,0.4,B|B|A|A|C
5,pre,red,B,C,0,0.6,B|C|B|A|B
6,pre,red,B,C,0,0.8,B|B|B|B|A
7,pre,red,B,C,0,0.6,B|B|C|A|B
8,pre,green,A,A,1,0.8,A|A|A|A|C
9,pre,red,B,C,0,0.6,B|C|B|B|C
10,post,blue,A,C,0,0.6,B|B|A|A|A
11,post,blue,B,C,0,1.0,B|B|B|B|B
12,post,red,B,C,0,0.6,B|B|B|C|C
13,post,blue,C,C,1,0.6,C|C|B|B|C
14,post,red,C,C,1,0.4,C|B|C|?|A
15,post,red,C,C,1,0.6,B|C|C|B|C
16,post,green,?,A,0,0.4,?|A|?|A|B
17,post,blue,A,C,0,0.6,A|B|B|A|A
18,post,green,A,A,1,1.0,A|A|A|A|A
19,post,red,C,C,1,0.8,C|C|C|C|B
