step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.6,B|A|B|A|B
1,pre,red,C,C,1,0.8,C|A|C|C|C
2,pre,blue,B,B,1,0.6,A|B|A|B|B
3,pre,green,A,A,1,0.4,A|B|A|C|B
4,pre,red,C,C,1,0.6,B|C|B|C|C
5,pre,red,B,C,0,0.6,B|B|C|B|A
6,pre,blue,B,B,1,0.6,B|B|A|B|?
7,pre,blue,A,B,0,0.4,A|A|B|B|?
8,pre,blue,A,B,0,0.4,A|A|B|B|?
9,pre,blue,B,B,1,0.8,B|B|B|B|C
10,post,red,C,A,0,0.6,A|C|C|C|?
11,post,green,A,B,0,0.8,A|A|A|A|C
12,post,red,A,A,1,0.6,B|A|A|A|C
13,post,blue,B,C,0,1.0,B|B|B|B|B
14,post,blue,B,C,0,0.8,B|B|B|B|C
15,post,green,B,B,1,0.6,A|B|B|B|A
16,post,green,A,B,0,0.6,A|B|A|A|B
17,post,red,B,A,0,0.8,B|B|B|A|B
18,post,red,A,A,1,0.4,B|A|A|C|C
19,post,blue,B,C,0,0.4,C|B|B|A|A
