step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.8,C|A|C|C|C
1,pre,blue,B,B,1,0.6,A|B|B|B|C
2,pre,red,C,C,1,0.6,C|C|A|A|C
3,pre,green,A,A,1,0.4,A|B|A|B|C
4,pre,blue,B,B,1,0.8,B|B|B|A|B
5,pre,blue,B,B,1,1.0,B|B|B|B|B
6,pre,green,A,A,1,0.6,B|B|A|A|A
7,pre,blue,B,B,1,0.8,B|B|B|B|A
8,pre,red,C,C,1,0.6,C|B|C|C|A
9,pre,green,A,A,1,0.8,A|A|A|A|C
10,post,blue,B,B,1,0.6,B|B|A|B|A
11,post,green,A,B,0,0.6,B|A|A|A|C
12,post,blue,B,B,1,0.6,B|B|B|A|C
13,post,blue,B,B,1,0.8,B|A|B|B|B
14,post,blue,B,B,1,0.8,B|B|B|A|B
15,post,red,C,A,0,0.4,C|A|C|B|B
16,post,red,C,A,0,0.6,C|B|C|B|C
17,post,blue,A,B,0,0.6,A|B|A|B|A
18,post,blue,B,B,1,0.8,B|B|B|B|C
19,post,blue,B,B,1,1.0,B|B|B|B|B
