step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.8,A|A|A|A|C
1,pre,red,B,C,0,0.4,B|B|C|A|C
2,pre,red,C,C,1,0.6,C|B|C|C|B
3,pre,blue,A,B,0,0.8,A|A|A|A|C
4,pre,blue,B,B,1,0.6,B|B|B|?|C
5,pre,green,A,A,1,0.8,A|A|A|A|B
6,pre,blue,B,B,1,0.4,B|A|B|C|C
7,pre,blue,B,B,1,0.6,B|B|A|B|A
8,pre,blue,B,B,1,0.8,B|B|B|B|C
9,pre,blue,B,B,1,0.8,B|B|B|B|C
10,post,green,A,A,1,0.6,A|A|B|A|C
11,post,blue,B,C,0,0.6,A|B|B|B|C
12,post,red,A,C,0,0.4,B|A|C|A|C
13,post,green,B,A,0,0.6,B|B|A|C|B
14,post,blue,B,C,0,1.0,B|B|B|B|B
15,post,red,B,C,0,0.6,B|C|C|B|B
16,post,red,C,C,1,0.4,C|A|B|C|A
17,post,red,C,C,1,0.6,?|C|B|C|C
18,post,red,C,C,1,0.8,B|C|C|C|C
19,post,red,C,C,1,0.8,B|C|C|C|C
