step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,green,A,A,1,0.6,A|C|A|A|B
1,pre,green,A,A,1,0.8,A|A|A|A|B
2,pre,blue,B,B,1,0.8,B|A|B|B|B
3,pre,red,C,C,1,0.4,C|A|C|B|B
4,pre,green,A,A,1,0.8,A|A|A|A|C
5,pre,green,A,A,1,1.0,A|A|A|A|A
6,pre,blue,A,B,0,0.6,A|A|A|B|C
7,pre,red,A,C,0,0.4,B|A|C|A|C
8,pre,green,A,A,1,0.6,A|A|A|B|B
9,pre,blue,B,B,1,0.6,B|A|B|B|C
10,post,blue,B,C,0,1.0,B|B|B|B|B
11,post,red,?,A,0,0.4,?|C|A|A|?
12,post,red,B,A,0,0.4,B|C|A|A|B
13,post,blue,B,C,0,0.6,B|B|B|A|A
14,post,blue,B,C,0,0.6,B|B|A|B|A
15,post,blue,B,C,0,0.6,B|B|C|B|C
16,post,red,A,A,1,0.4,A|C|B|A|C
17,post,red,A,A,1,0.6,A|A|A|B|C
18,post,green,A,B,0,0.6,A|A|B|A|C
19,post,red,A,A,1,0.6,C|B|A|A|A
