step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,A,C,0,0.6,C|A|C|A|A
1,pre,blue,A,B,0,0.6,A|A|B|A|B
2,pre,red,B,C,0,0.4,B|A|C|C|B
3,pre,green,A,A,1,0.6,B|A|A|A|C
4,pre,blue,B,B,1,0.6,B|B|B|A|C
5,pre,blue,B,B,1,1.0,B|B|B|B|B
6,pre,green,A,A,1,0.8,A|A|A|A|B
7,pre,blue,B,B,1,0.8,B|B|B|B|A
8,pre,red,C,C,1,0.6,B|B|C|C|C
9,pre,green,A,A,1,0.6,A|C|A|A|C
10,post,blue,B,B,1,1.0,B|B|B|B|B
11,post,green,A,B,0,0.6,A|B|A|A|C
12,post,blue,B,B,1,0.8,B|B|B|B|C
13,post,blue,B,B,1,0.8,B|B|B|A|B
14,post,blue,B,B,1,0.8,B|B|B|B|A
15,post,red,C,C,1,0.6,B|C|C|?|C
16,post,red,C,C,1,0.6,C|B|C|C|B
17,post,blue,B,B,1,0.8,B|B|B|B|C
18,post,blue,B,B,1,1.0,B|B|B|B|B
19,post,blue,C,B,0,0.4,C|B|B|A|C
