step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.8,A|A|B|A|A
1,pre,red,A,C,0,0.4,A|B|C|A|C
2,pre,blue,A,B,0,0.8,A|A|A|A|C
3,pre,green,A,A,1,0.6,A|B|A|A|C
4,pre,red,A,C,0,0.6,A|B|B|A|A
5,pre,red,B,C,0,0.6,B|B|A|A|B
6,pre,blue,B,B,1,0.6,B|B|A|B|A
7,pre,blue,B,B,1,0.8,B|B|B|A|B
8,pre,blue,B,B,1,0.8,A|B|B|B|B
9,pre,blue,B,B,1,0.8,B|B|B|B|C
10,post,red,B,A,0,0.6,A|B|?|B|B
11,post,green,B,B,1,0.6,B|A|B|A|B
12,post,red,B,A,0,0.6,B|B|A|B|A
13,post,blue,B,B,1,0.6,B|A|B|B|C
14,post,blue,B,B,1,1.0,B|B|B|B|B
15,post,green,A,B,0,0.8,A|A|A|B|A
16,post,green,B,B,1,0.4,B|A|B|C|A
17,post,red,B,A,0,0.4,?|B|B|C|C
18,post,red,A,A,1,0.4,B|A|A|C|C
19,post,blue,B,B,1,0.6,A|B|B|B|A
