step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,A,C,0,0.4,C|A|B|A|?
1,pre,green,A,A,1,0.8,A|A|A|A|C
2,pre,red,C,C,1,0.4,C|A|C|B|B
3,pre,red,B,C,0,0.6,B|B|B|C|C
4,pre,blue,A,B,0,0.6,B|B|A|A|A
5,pre,blue,B,B,1,0.6,A|B|B|B|C
6,pre,green,B,A,0,0.6,B|B|B|A|A
7,pre,blue,B,B,1,0.6,B|A|B|B|C
8,pre,red,C,C,1,1.0,C|C|C|C|C
9,pre,green,A,A,1,0.6,A|A|B|A|C
10,post,red,B,A,0,0.4,B|B|C|C|A
11,post,green,A,B,0,0.8,A|A|A|A|B
12,post,blue,B,C,0,0.8,B|B|B|B|C
13,post,red,A,A,1,0.4,?|A|A|C|C
14,post,green,A,B,0,0.8,B|A|A|A|A
15,post,green,B,B,1,0.4,B|B|A|A|C
16,post,green,A,B,0,0.8,B|A|A|A|A
17,post,blue,B,C,0,0.6,A|B|B|B|C
18,post,green,B,B,1,0.4,B|B|A|C|C
19,post,red,A,A,1,0.8,A|A|A|C|A
