step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.6,C|A|C|A|C
1,pre,green,A,A,1,0.6,B|A|A|A|B
2,pre,red,C,C,1,0.4,C|A|C|B|B
3,pre,red,C,C,1,0.6,C|A|C|A|C
4,pre,blue,B,B,1,0.6,B|B|A|A|B
5,pre,blue,B,B,1,0.4,B|A|B|A|C
6,pre,green,A,A,1,0.8,A|A|A|A|?
7,pre,blue,B,B,1,0.8,B|B|B|B|C
8,pre,red,A,C,0,0.6,B|A|A|A|C
9,pre,green,A,A,1,0.8,A|A|A|A|C
10,post,red,C,C,1,0.8,C|C|C|C|A
11,post,green,A,A,1,1.0,A|A|A|A|A
12,post,blue,A,C,0,0.6,B|A|B|A|A
13,post,red,B,C,0,0.6,C|B|B|C|B
14,post,green,A,A,1,0.8,A|A|A|A|C
15,post,green,A,A,1,0.8,B|A|A|A|A
16,post,green,A,A,1,0.6,A|A|A|C|C
17,post,blue,B,C,0,0.6,B|B|B|C|A
18,post,green,A,A,1,0.6,?|A|A|A|C
19,post,red,B,C,0,0.6,B|B|C|C|B
