step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.8,C|A|A|A|A
1,pre,green,A,A,1,1.0,A|A|A|A|A
2,pre,green,A,A,1,0.6,A|B|A|A|C
3,pre,blue,B,B,1,0.6,B|B|A|B|C
4,pre,red,A,C,0,0.4,A|A|C|B|C
5,pre,green,A,A,1,0.8,A|A|A|A|B
6,pre,red,A,C,0,0.4,C|A|A|?|B
7,pre,green,A,A,1,1.0,A|A|A|A|A
8,pre,green,A,A,1,0.8,A|A|A|A|B
9,pre,blue,A,B,0,0.6,A|A|B|A|B
10,post,green,A,A,1,1.0,A|A|A|A|A
11,post,blue,B,C,0,0.6,?|B|A|B|B
12,post,red,A,A,1,0.4,B|A|C|A|?
13,post,red,A,A,1,1.0,A|A|A|A|A
14,post,green,A,A,1,0.8,A|A|A|A|C
15,post,blue,B,C,0,0.6,A|B|A|B|B
16,post,blue,B,C,0,0.6,B|B|C|A|B
17,post,green,A,A,1,0.6,?|A|A|A|C
18,post,red,A,A,1,0.4,A|A|B|C|C
19,post,green,A,A,1,0.8,A|A|A|A|B
