step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,green,A,A,1,0.8,A|B|A|A|A
1,pre,blue,A,B,0,0.8,A|A|A|A|C
2,pre,red,B,C,0,0.4,B|C|A|B|A
3,pre,red,C,C,1,0.6,C|C|C|A|A
4,pre,blue,B,B,1,0.6,B|B|A|A|B
5,pre,blue,B,B,1,0.4,B|B|A|A|C
6,pre,blue,B,B,1,0.6,B|B|B|A|C
7,pre,green,A,A,1,0.6,B|A|A|A|B
8,pre,green,A,A,1,0.8,A|A|A|A|C
9,pre,red,A,C,0,0.6,A|A|C|A|C
10,post,green,A,B,0,0.8,A|A|A|A|C
11,post,red,A,A,1,0.4,A|C|A|C|B
12,post,red,C,A,0,0.4,B|A|?|C|C
13,post,blue,B,B,1,0.8,B|B|B|A|B
14,post,red,A,A,1,0.6,A|A|?|A|B
15,post,red,A,A,1,0.8,A|A|A|C|A
16,post,blue,B,B,1,0.8,B|A|B|B|B
17,post,green,A,B,0,0.8,C|A|A|A|A
18,post,red,B,A,0,0.6,B|A|B|C|B
19,post,green,A,B,0,0.6,A|B|A|A|C
