step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.4,B|B|A|A|C
1,pre,blue,A,B,0,0.6,A|B|A|A|B
2,pre,blue,A,B,0,0.6,A|B|A|A|B
3,pre,red,B,C,0,0.8,B|B|B|C|B
4,pre,blue,B,B,1,0.8,B|B|B|A|B
5,pre,green,A,A,1,0.6,B|A|A|A|C
6,pre,green,A,A,1,0.8,A|A|A|A|C
7,pre,red,B,C,0,0.4,C|B|A|A|B
8,pre,red,C,C,1,0.4,C|B|C|A|B
9,pre,green,A,A,1,0.6,A|A|A|C|B
10,post,blue,B,B,1,0.6,B|A|B|B|A
11,post,green,A,B,0,0.6,B|A|A|A|C
12,post,blue,B,B,1,1.0,B|B|B|B|B
13,post,green,B,B,1,0.4,B|B|A|A|C
14,post,green,A,B,0,0.6,A|A|B|A|B
15,post,blue,B,B,1,1.0,B|B|B|B|B
16,post,red,C,C,1,0.6,C|C|B|A|C
17,post,green,B,B,1,0.4,B|A|B|C|C
18,post,red,C,C,1,0.6,C|C|C|B|B
19,post,green,A,B,0,0.4,A|A|B|B|C
