step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,A,C,0,0.8,C|A|A|A|A
1,pre,red,B,C,0,0.8,B|B|C|B|B
2,pre,green,A,A,1,0.6,A|B|A|A|C
3,pre,green,A,A,1,0.4,A|B|A|B|C
4,pre,blue,B,B,1,1.0,B|B|B|B|B
5,pre,green,A,A,1,1.0,A|A|A|A|A
6,pre,blue,B,B,1,0.6,B|A|B|B|C
7,pre,green,A,A,1,0.6,A|A|A|B|B
8,pre,blue,B,B,1,0.4,B|A|B|A|C
9,pre,blue,A,B,0,0.6,B|A|B|A|A
10,post,green,A,B,0,0.6,A|A|A|C|C
11,post,green,B,B,1,0.4,B|A|A|B|C
12,post,blue,B,C,0,0.6,?|B|B|B|C
13,post,blue,B,C,0,0.8,B|B|B|B|C
14,post,blue,A,C,0,0.6,A|A|A|B|C
15,post,green,B,B,1,0.8,B|B|B|A|B
16,post,blue,B,C,0,0.6,A|B|B|B|C
17,post,green,B,B,1,0.6,A|B|B|B|C
18,post,red,B,A,0,0.4,B|B|A|C|C
19,post,blue,A,C,0,0.4,A|B|A|B|?
