step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.6,B|A|A|B|B
1,pre,red,C,C,1,0.8,C|A|C|C|C
2,pre,blue,B,B,1,0.6,B|B|B|A|A
3,pre,green,A,A,1,0.4,A|C|A|B|B
4,pre,red,A,C,0,0.6,A|A|C|A|C
5,pre,red,B,C,0,0.6,B|B|C|B|C
6,pre,blue,B,B,1,0.6,B|A|B|B|C
7,pre,blue,B,B,1,0.6,B|A|?|B|B
8,pre,blue,B,B,1,0.8,B|B|B|B|C
9,pre,blue,B,B,1,0.8,B|B|B|B|C
10,post,red,B,C,0,0.6,A|B|B|C|B
11,post,green,A,B,0,0.8,A|A|A|A|C
12,post,red,C,C,1,0.4,C|B|B|A|C
13,post,blue,B,B,1,0.6,B|B|B|?|A
14,post,blue,B,B,1,0.8,B|B|B|B|A
15,post,green,A,B,0,0.4,A|B|B|A|C
16,post,green,A,B,0,0.6,A|B|B|A|A
17,post,red,C,C,1,0.6,C|B|B|C|C
18,post,red,C,C,1,0.6,A|C|C|C|A
19,post,blue,B,B,1,0.8,B|B|B|?|B
