step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,green,A,A,1,0.6,A|A|B|A|C
1,pre,blue,B,B,1,0.6,A|B|B|B|C
2,pre,red,B,C,0,0.4,B|A|C|A|B
3,pre,red,B,C,0,0.6,B|B|B|C|C
4,pre,blue,B,B,1,0.6,B|B|B|A|C
5,pre,blue,B,B,1,0.6,B|B|B|A|C
6,pre,blue,B,B,1,0.6,B|B|A|A|B
7,pre,green,A,A,1,0.6,A|A|B|A|B
8,pre,green,A,A,1,0.6,B|A|A|A|C
9,pre,red,C,C,1,0.6,B|C|C|A|C
10,post,green,A,B,0,0.6,B|A|A|A|B
11,post,red,B,C,0,0.6,B|B|B|A|C
12,post,red,C,C,1,0.6,C|B|C|C|B
13,post,blue,B,B,1,1.0,B|B|B|B|B
14,post,red,C,C,1,1.0,C|C|C|C|C
15,post,red,C,C,1,0.6,B|C|C|B|C
16,post,blue,B,B,1,0.4,?|B|B|A|C
17,post,green,A,B,0,0.8,A|A|B|A|A
18,post,red,C,C,1,0.4,B|C|A|C|A
19,post,green,A,B,0,0.6,A|A|B|A|?
