step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.4,B|A|B|A|C
1,pre,green,A,A,1,1.0,A|A|A|A|A
2,pre,blue,B,B,1,0.6,B|B|B|A|A
3,pre,red,A,C,0,0.4,A|B|C|A|B
4,pre,blue,B,B,1,0.6,A|B|B|B|C
5,pre,red,B,C,0,0.6,B|B|C|A|B
6,pre,red,C,C,1,0.4,B|C|C|A|A
7,pre,red,A,C,0,0.4,A|B|C|A|C
8,pre,green,A,A,1,0.8,A|A|A|A|C
9,pre,red,C,C,1,0.6,B|C|B|C|C
10,post,blue,B,C,0,0.6,B|B|A|B|C
11,post,blue,B,C,0,0.8,B|B|B|B|C
12,post,red,A,A,1,0.4,A|C|C|B|A
13,post,blue,B,C,0,0.4,?|B|A|A|B
14,post,red,B,A,0,0.4,B|A|C|B|C
15,post,red,B,A,0,0.6,B|A|B|A|B
16,post,green,B,A,0,0.4,B|A|B|C|C
17,post,blue,C,C,1,0.4,C|B|B|A|C
18,post,green,B,A,0,0.4,B|A|B|A|C
19,post,red,B,A,0,0.4,B|C|A|A|B
