step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,A,C,0,0.6,C|A|A|A|B
1,pre,red,A,C,0,0.6,A|B|C|A|A
2,pre,blue,A,B,0,0.6,A|B|A|A|C
3,pre,red,A,C,0,0.6,B|A|C|A|A
4,pre,green,A,A,1,0.8,A|A|A|A|C
5,pre,red,C,C,1,0.6,B|C|A|C|C
6,pre,red,B,C,0,0.6,B|B|C|C|B
7,pre,red,C,C,1,0.6,B|C|B|C|C
8,pre,red,C,C,1,0.6,B|C|C|C|A
9,pre,red,C,C,1,0.6,B|C|C|C|A
10,post,green,A,B,0,0.8,A|A|A|A|B
11,post,blue,B,C,0,0.8,C|B|B|B|B
12,post,green,A,B,0,0.4,A|A|B|C|C
13,post,blue,B,C,0,0.8,B|B|B|A|B
14,post,red,C,C,1,1.0,C|C|C|C|C
15,post,blue,B,C,0,1.0,B|B|B|B|B
16,post,blue,B,C,0,0.6,B|B|B|A|C
17,post,green,B,B,1,0.4,B|B|A|C|A
18,post,red,B,C,0,0.6,B|B|C|C|B
19,post,green,A,B,0,0.6,A|B|A|A|C
