step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.6,B|C|B|C|B
1,pre,blue,A,B,0,0.6,A|A|B|A|C
2,pre,blue,A,B,0,0.6,B|A|A|B|A
3,pre,red,C,C,1,0.6,C|B|C|C|B
4,pre,blue,A,B,0,0.6,A|B|A|A|C
5,pre,green,A,A,1,0.8,A|A|A|A|B
6,pre,green,A,A,1,1.0,A|A|A|A|A
7,pre,red,B,C,0,0.6,B|B|?|A|B
8,pre,red,C,C,1,0.4,C|C|B|A|B
9,pre,green,A,A,1,0.4,A|B|A|C|B
10,post,blue,B,C,0,0.8,B|B|B|B|C
11,post,green,A,B,0,0.6,A|A|B|A|C
12,post,blue,B,C,0,0.8,B|B|B|B|C
13,post,green,A,B,0,0.4,A|B|A|C|C
14,post,green,A,B,0,0.6,A|A|B|A|C
15,post,blue,B,C,0,0.8,A|B|B|B|B
16,post,red,B,C,0,0.8,B|B|B|B|C
17,post,green,A,B,0,0.6,A|B|A|A|C
18,post,red,C,C,1,0.6,C|B|C|C|A
19,post,green,B,B,1,0.6,B|B|B|A|?
