step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.6,B|A|B|A|B
1,pre,blue,B,B,1,0.6,B|B|B|A|C
2,pre,blue,A,B,0,0.4,A|B|B|A|C
3,pre,red,B,C,0,0.6,C|B|B|A|B
4,pre,blue,B,B,1,0.8,A|B|B|B|B
5,pre,green,A,A,1,0.6,A|B|B|A|A
6,pre,green,A,A,1,0.6,B|A|B|A|A
7,pre,red,C,C,1,0.6,C|C|C|?|A
8,pre,red,C,C,1,0.6,B|C|C|A|C
9,pre,green,A,A,1,0.8,A|A|A|A|C
10,post,blue,A,B,0,0.6,B|A|B|A|A
11,post,green,A,B,0,0.8,A|A|A|A|C
12,post,blue,B,B,1,0.8,B|B|B|B|C
13,post,green,A,B,0,0.6,A|A|A|B|C
14,post,green,B,B,1,0.6,A|B|A|B|B
15,post,blue,B,B,1,0.8,B|B|B|B|A
16,post,red,B,A,0,0.4,B|C|B|A|C
17,post,green,B,B,1,0.4,B|B|A|A|?
18,post,red,C,A,0,0.6,C|C|B|B|C
19,post,green,B,B,1,1.0,B|B|B|B|B
