step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,green,A,A,1,0.6,A|A|B|A|C
1,pre,blue,A,B,0,0.8,A|A|A|A|B
2,pre,red,B,C,0,0.4,B|B|C|C|?
3,pre,red,B,C,0,0.4,B|A|C|C|B
4,pre,blue,B,B,1,1.0,B|B|B|B|B
5,pre,blue,B,B,1,0.6,B|B|B|A|C
6,pre,blue,B,B,1,0.6,B|B|A|A|B
7,pre,green,A,A,1,0.8,A|A|A|A|C
8,pre,green,B,A,0,0.4,B|A|B|C|C
9,pre,red,A,C,0,0.4,A|B|C|A|C
10,post,green,A,A,1,0.8,A|A|A|A|C
11,post,red,C,A,0,0.6,C|B|A|C|C
12,post,red,B,A,0,0.6,B|B|A|C|B
13,post,blue,B,C,0,0.8,B|B|B|B|C
14,post,red,A,A,1,1.0,A|A|A|A|A
15,post,red,A,A,1,0.6,?|A|A|A|B
16,post,blue,B,C,0,0.8,B|B|B|B|C
17,post,green,A,A,1,0.8,A|A|A|A|B
18,post,red,A,A,1,0.6,A|B|A|C|A
19,post,green,A,A,1,0.8,A|A|A|A|B
