step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,green,A,A,1,0.6,A|A|B|A|C
1,pre,blue,A,B,0,0.8,A|A|B|A|A
2,pre,green,A,A,1,0.8,A|A|A|A|C
3,pre,blue,A,B,0,0.6,A|A|A|B|C
4,pre,green,A,A,1,0.8,A|A|A|A|B
5,pre,blue,B,B,1,0.8,B|B|A|B|B
6,pre,red,A,C,0,0.6,A|B|A|A|C
7,pre,red,C,C,1,0.4,C|C|B|?|B
8,pre,green,A,A,1,1.0,A|A|A|A|A
9,pre,red,B,C,0,0.4,B|C|C|A|B
10,post,green,A,B,0,0.6,A|A|A|?|C
11,post,blue,A,C,0,0.6,B|A|A|A|?
12,post,green,A,B,0,0.6,B|A|A|A|C
13,post,red,C,A,0,0.4,B|C|A|A|C
14,post,blue,B,C,0,0.8,B|B|B|A|B
15,post,red,B,A,0,0.6,B|B|B|A|C
16,post,red,B,A,0,0.4,B|B|?|A|C
17,post,red,A,A,1,0.6,B|A|A|C|A
18,post,red,B,A,0,0.8,A|B|B|B|B
19,post,blue,?,C,0,0.4,?|C|C|B|?
