step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.8,A|A|A|A|B
1,pre,red,A,C,0,0.4,A|A|C|C|B
2,pre,blue,A,B,0,0.8,A|A|B|A|A
3,pre,green,B,A,0,0.6,A|B|A|B|B
4,pre,red,C,C,1,0.6,C|A|B|C|C
5,pre,red,B,C,0,0.4,B|C|?|A|B
6,pre,blue,B,B,1,0.6,A|B|B|B|C
7,pre,blue,B,B,1,0.8,B|B|A|B|B
8,pre,blue,B,B,1,0.8,B|B|B|B|A
9,pre,blue,B,B,1,0.8,B|B|A|B|B
10,post,red,B,A,0,0.6,B|B|B|C|C
11,post,green,B,A,0,0.4,B|B|A|A|C
12,post,red,C,A,0,0.4,B|A|?|C|C
13,post,blue,B,B,1,0.6,B|A|B|B|?
14,post,blue,B,B,1,1.0,B|B|B|B|B
15,post,green,A,A,1,0.8,A|A|A|A|B
16,post,green,A,A,1,0.6,B|A|A|A|C
17,post,red,B,A,0,0.6,A|B|C|B|B
18,post,red,A,A,1,0.4,B|A|A|C|C
19,post,blue,B,B,1,0.6,B|B|A|B|C
