step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.6,B|A|B|?|B
1,pre,red,B,C,0,0.6,B|B|B|C|A
2,pre,red,B,C,0,0.6,B|A|B|B|A
3,pre,blue,A,B,0,0.4,A|A|B|B|C
4,pre,blue,B,B,1,0.6,B|B|A|A|B
5,pre,green,A,A,1,0.6,A|B|A|A|B
6,pre,blue,B,B,1,1.0,B|B|B|B|B
7,pre,blue,B,B,1,0.8,B|B|B|A|B
8,pre,blue,B,B,1,0.8,B|B|B|B|C
9,pre,blue,B,B,1,0.8,B|B|B|B|C
10,post,green,A,A,1,0.6,A|A|B|A|C
11,post,blue,B,C,0,0.8,B|B|B|B|C
12,post,red,B,A,0,0.4,A|B|B|C|C
13,post,green,A,A,1,0.8,A|A|A|B|A
14,post,blue,B,C,0,0.8,B|A|B|B|B
15,post,red,C,A,0,0.6,B|C|C|C|A
16,post,red,B,A,0,0.6,B|B|A|C|B
17,post,red,B,A,0,0.4,B|A|A|?|B
18,post,red,B,A,0,0.4,B|A|A|B|C
19,post,red,C,A,0,0.6,B|A|C|C|C
