step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.4,B|A|B|A|C
1,pre,blue,A,B,0,0.4,A|B|A|B|C
2,pre,blue,B,B,1,0.4,A|B|C|B|C
3,pre,red,C,C,1,0.6,C|A|C|B|C
4,pre,blue,B,B,1,0.8,B|B|B|A|B
5,pre,green,A,A,1,0.6,B|A|A|A|C
6,pre,green,A,A,1,0.6,A|A|A|B|B
7,pre,red,B,C,0,0.6,B|B|C|?|B
8,pre,red,B,C,0,0.6,B|C|A|B|B
9,pre,green,A,A,1,0.6,A|B|A|A|C
10,post,blue,B,B,1,1.0,B|B|B|B|B
11,post,green,A,A,1,0.8,A|A|B|A|A
12,post,blue,A,B,0,0.6,B|A|B|A|A
13,post,green,A,A,1,0.6,A|A|B|A|C
14,post,green,A,A,1,0.6,B|A|A|A|C
15,post,blue,B,B,1,0.6,B|B|B|A|A
16,post,red,C,A,0,0.6,B|C|C|C|?
17,post,green,A,A,1,0.6,A|A|A|C|B
18,post,red,B,A,0,0.6,B|B|B|?|?
19,post,green,A,A,1,0.6,?|A|A|A|B
