step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,green,A,A,1,0.8,A|A|A|A|C
1,pre,red,B,C,0,0.6,A|B|B|C|B
2,pre,green,A,A,1,0.6,A|A|A|B|C
3,pre,red,B,C,0,0.4,B|B|A|A|C
4,pre,green,A,A,1,0.6,B|A|A|A|C
5,pre,green,A,A,1,0.6,B|A|A|A|C
6,pre,green,A,A,1,0.8,B|A|A|A|A
7,pre,green,A,A,1,0.8,A|A|A|?|A
8,pre,blue,A,B,0,0.6,B|A|A|A|B
9,pre,red,C,C,1,0.6,A|A|C|C|C
10,post,blue,B,B,1,1.0,B|B|B|B|B
11,post,green,A,B,0,0.6,B|A|A|A|C
12,post,blue,B,B,1,1.0,B|B|B|B|B
13,post,blue,B,B,1,0.8,B|B|B|B|C
14,post,blue,B,B,1,0.6,B|B|B|A|C
15,post,red,C,A,0,0.6,C|C|C|A|A
16,post,red,A,A,1,0.6,A|A|A|B|B
17,post,blue,B,B,1,0.6,B|B|B|A|C
18,post,red,B,A,0,0.4,C|B|A|A|B
19,post,green,A,B,0,0.8,A|A|A|A|C
