step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.4,C|A|C|A|B
1,pre,green,A,A,1,0.6,A|C|A|A|C
2,pre,red,C,C,1,0.8,C|A|C|C|C
3,pre,red,C,C,1,0.6,A|A|C|C|C
4,pre,blue,A,B,0,0.6,A|A|A|B|B
5,pre,blue,B,B,1,0.4,A|B|B|C|C
6,pre,green,A,A,1,0.6,C|A|A|A|C
7,pre,blue,B,B,1,0.6,B|A|B|A|B
8,pre,red,C,C,1,0.6,B|C|C|C|B
9,pre,green,A,A,1,1.0,A|A|A|A|A
10,post,red,C,C,1,0.4,C|B|C|A|A
11,post,green,A,B,0,0.6,A|A|C|A|C
12,post,blue,A,C,0,0.4,A|B|B|C|A
13,post,red,C,C,1,0.6,C|B|C|C|B
14,post,green,B,B,1,0.6,B|B|A|A|B
15,post,green,A,B,0,0.8,A|A|A|A|C
16,post,green,A,B,0,0.4,A|B|A|?|C
17,post,blue,B,C,0,0.6,A|B|B|B|A
18,post,green,B,B,1,0.6,A|B|B|A|B
19,post,red,C,C,1,0.8,C|C|B|C|C
