step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.6,B|A|B|A|A
1,pre,red,C,C,1,0.6,A|A|C|C|C
2,pre,green,A,A,1,0.8,A|A|A|A|B
3,pre,red,A,C,0,0.4,B|A|C|C|A
4,pre,green,A,A,1,0.8,A|A|A|A|C
5,pre,red,C,C,1,0.6,B|A|C|C|C
6,pre,red,C,C,1,1.0,C|C|C|C|C
7,pre,blue,A,B,0,0.6,A|A|B|A|C
8,pre,red,A,C,0,0.8,C|A|A|A|A
9,pre,green,A,A,1,1.0,A|A|A|A|A
10,post,blue,B,C,0,0.6,B|B|A|B|C
11,post,green,A,B,0,0.8,A|A|A|A|C
12,post,green,A,B,0,0.6,B|A|A|A|C
13,post,blue,B,C,0,0.6,B|C|B|B|A
14,post,blue,B,C,0,0.6,B|B|A|B|A
15,post,blue,B,C,0,0.6,A|B|B|B|C
16,post,red,C,A,0,0.6,B|C|B|C|C
17,post,green,A,B,0,0.4,A|C|B|A|C
18,post,red,A,A,1,0.6,C|A|A|A|?
19,post,blue,B,C,0,0.8,B|B|A|B|B
