step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.8,C|C|C|A|C
1,pre,red,C,C,1,0.6,A|A|C|C|C
2,pre,blue,B,B,1,0.4,B|B|A|A|C
3,pre,red,C,C,1,0.4,B|C|C|A|A
4,pre,green,A,A,1,0.6,B|A|A|A|B
5,pre,red,C,C,1,0.4,C|B|A|C|?
6,pre,red,B,C,0,0.6,B|C|A|B|B
7,pre,red,C,C,1,0.8,C|C|C|C|A
8,pre,red,B,C,0,0.6,B|A|B|C|B
9,pre,red,C,C,1,0.8,B|C|C|C|C
10,post,green,A,A,1,0.8,A|A|A|A|C
11,post,blue,B,C,0,1.0,B|B|B|B|B
12,post,green,A,A,1,0.8,A|A|A|A|C
13,post,blue,B,C,0,0.6,B|B|?|A|B
14,post,red,C,A,0,0.4,C|B|C|A|B
15,post,blue,A,C,0,0.4,A|C|C|B|A
16,post,blue,B,C,0,0.4,B|B|C|A|C
17,post,green,A,A,1,0.8,A|A|A|A|C
18,post,red,C,A,0,0.8,C|C|A|C|C
19,post,green,A,A,1,0.6,A|A|B|B|A
