step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,C,B,0,0.4,B|C|A|A|C
1,pre,green,A,A,1,0.6,B|A|A|A|C
2,pre,blue,A,B,0,0.6,B|A|A|B|A
3,pre,green,A,A,1,0.6,B|A|A|A|C
4,pre,green,A,A,1,0.6,A|A|B|A|C
5,pre,green,A,A,1,0.8,A|A|A|A|B
6,pre,blue,A,B,0,0.6,B|A|A|A|?
7,pre,blue,B,B,1,0.6,B|A|A|B|B
8,pre,blue,B,B,1,0.6,A|B|B|B|C
9,pre,green,A,A,1,0.6,B|A|A|A|B
10,post,red,A,A,1,0.6,B|A|A|C|A
11,post,red,B,A,0,0.6,C|B|A|B|B
12,post,blue,B,C,0,0.8,B|B|B|B|A
13,post,blue,A,C,0,0.4,A|C|B|A|B
14,post,blue,C,C,1,0.6,B|C|C|B|C
15,post,red,B,A,0,0.4,B|A|A|B|C
16,post,blue,B,C,0,0.8,B|B|A|B|B
17,post,blue,C,C,1,0.6,C|C|B|B|C
18,post,green,A,B,0,0.8,A|A|A|A|C
19,post,blue,B,C,0,0.6,A|B|C|B|B
