step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,green,A,A,1,0.8,A|A|A|A|C
1,pre,blue,A,B,0,0.6,A|A|A|B|B
2,pre,red,A,C,0,0.4,C|A|A|B|B
3,pre,red,B,C,0,0.4,B|C|B|A|A
4,pre,blue,A,B,0,0.6,B|A|A|A|C
5,pre,blue,B,B,1,0.6,B|B|B|?|C
6,pre,blue,B,B,1,0.6,B|B|B|C|C
7,pre,green,A,A,1,0.6,A|A|A|C|B
8,pre,green,A,A,1,0.8,A|A|A|A|C
9,pre,red,C,C,1,0.8,C|C|C|B|C
10,post,green,A,A,1,1.0,A|A|A|A|A
11,post,red,C,A,0,1.0,C|C|C|C|C
12,post,red,B,A,0,0.8,B|B|A|B|B
13,post,blue,B,B,1,0.4,B|A|B|A|?
14,post,red,A,A,1,0.6,B|B|A|A|A
15,post,red,A,A,1,0.6,A|B|A|A|B
16,post,blue,?,B,0,0.4,?|A|B|A|?
17,post,green,A,A,1,0.8,?|A|A|A|A
18,post,red,A,A,1,0.6,B|A|A|A|B
19,post,green,A,A,1,0.8,A|A|A|A|B
