step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,green,A,A,1,0.6,A|A|B|A|B
1,pre,red,B,C,0,0.6,B|A|C|B|B
2,pre,green,B,A,0,0.6,B|B|B|A|A
3,pre,red,C,C,1,0.6,B|C|C|A|C
4,pre,green,A,A,1,0.8,A|A|A|A|C
5,pre,green,A,A,1,0.8,A|A|A|A|B
6,pre,green,A,A,1,0.4,B|A|A|C|C
7,pre,green,A,A,1,0.8,A|A|A|A|C
8,pre,blue,B,B,1,0.6,B|A|B|B|C
9,pre,red,C,C,1,0.6,A|B|C|C|C
10,post,blue,B,C,0,0.8,B|B|C|B|B
11,post,green,A,A,1,0.8,A|A|A|A|C
12,post,blue,B,C,0,0.4,B|A|A|C|B
13,post,blue,B,C,0,0.4,B|A|A|B|C
14,post,blue,A,C,0,0.4,B|A|A|C|C
15,post,red,A,C,0,0.6,B|A|C|A|A
16,post,red,B,C,0,0.6,B|B|C|A|B
17,post,blue,A,C,0,0.4,?|A|B|A|B
18,post,red,C,C,1,0.4,C|B|C|?|B
19,post,green,A,A,1,0.8,A|A|A|A|C
