step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.6,B|A|A|A|C
1,pre,red,C,C,1,0.6,C|A|C|C|B
2,pre,red,C,C,1,1.0,C|C|C|C|C
3,pre,blue,A,B,0,0.8,A|A|A|A|C
4,pre,blue,B,B,1,0.8,B|B|B|B|C
5,pre,green,A,A,1,0.6,A|B|A|A|B
6,pre,blue,B,B,1,0.6,B|A|B|B|C
7,pre,blue,B,B,1,1.0,B|B|B|B|B
8,pre,blue,B,B,1,0.8,B|B|B|B|C
9,pre,blue,B,B,1,0.8,B|B|B|B|?
10,post,green,A,B,0,0.8,A|A|A|A|B
11,post,blue,B,B,1,0.8,B|B|B|B|A
12,post,red,B,C,0,0.8,B|B|C|B|B
13,post,green,B,B,1,0.6,B|B|A|A|B
14,post,blue,B,B,1,0.8,B|B|B|B|C
15,post,red,B,C,0,0.6,A|B|B|B|C
16,post,red,B,C,0,0.6,B|B|C|B|C
17,post,red,C,C,1,0.6,B|C|C|C|B
18,post,red,C,C,1,0.6,B|B|C|C|C
19,post,red,C,C,1,0.6,C|C|B|?|C
