step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.4,A|A|B|?|C
1,pre,green,A,A,1,0.6,A|B|A|A|C
2,pre,blue,B,B,1,0.6,B|B|A|B|A
3,pre,red,B,C,0,0.4,B|A|C|B|C
4,pre,blue,B,B,1,0.8,B|B|B|B|C
5,pre,red,C,C,1,0.4,C|B|A|A|C
6,pre,red,C,C,1,0.4,C|B|A|A|C
7,pre,red,B,C,0,0.6,B|B|C|A|B
8,pre,green,B,A,0,0.4,B|A|B|A|C
9,pre,red,C,C,1,1.0,C|C|C|C|C
10,post,blue,B,B,1,0.4,B|B|A|C|A
11,post,blue,B,B,1,0.6,B|B|B|A|C
12,post,red,B,C,0,0.4,B|C|B|C|?
13,post,blue,B,B,1,0.8,B|B|B|B|A
14,post,red,B,C,0,0.6,B|B|C|C|B
15,post,red,B,C,0,0.4,B|B|C|C|?
16,post,green,B,B,1,0.4,B|A|A|B|C
17,post,blue,B,B,1,0.8,B|B|B|B|?
18,post,green,B,B,1,0.8,B|B|B|B|C
19,post,red,C,C,1,0.6,C|B|A|C|C
