step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,green,A,A,1,0.8,A|A|A|A|C
1,pre,blue,B,B,1,0.6,B|A|B|B|C
2,pre,red,A,C,0,0.4,?|A|B|C|A
3,pre,red,B,C,0,0.6,B|B|C|A|B
4,pre,blue,B,B,1,0.8,B|B|B|A|B
5,pre,blue,B,B,1,0.6,B|B|A|A|B
6,pre,blue,B,B,1,0.6,B|A|B|A|B
7,pre,green,A,A,1,0.6,C|A|A|A|C
8,pre,green,A,A,1,0.6,A|A|A|C|?
9,pre,red,C,C,1,0.6,C|B|C|A|C
10,post,green,A,B,0,1.0,A|A|A|A|A
11,post,red,C,C,1,0.6,B|C|C|A|C
12,post,red,C,C,1,0.6,C|B|C|A|C
13,post,blue,B,C,0,0.8,B|B|B|A|B
14,post,red,C,C,1,0.6,B|C|C|A|C
15,post,red,B,C,0,0.4,B|B|C|?|C
16,post,blue,B,C,0,1.0,B|B|B|B|B
17,post,green,A,B,0,0.6,A|B|A|A|C
18,post,red,C,C,1,0.8,C|B|C|C|C
19,post,green,A,B,0,0.8,A|A|A|A|C
