step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.6,B|A|A|A|?
1,pre,green,A,A,1,0.6,B|A|A|A|C
2,pre,blue,B,B,1,0.6,A|B|A|B|B
3,pre,red,A,C,0,0.6,C|B|A|A|A
4,pre,blue,B,B,1,0.6,B|B|A|B|C
5,pre,red,B,C,0,0.4,B|C|A|A|B
6,pre,red,A,C,0,0.6,B|B|A|A|A
7,pre,red,B,C,0,0.6,B|C|B|B|?
8,pre,green,A,A,1,0.6,B|A|A|A|B
9,pre,red,C,C,1,0.8,C|C|B|C|C
10,post,blue,B,C,0,0.8,B|B|A|B|B
11,post,blue,B,C,0,0.6,B|B|B|A|C
12,post,red,C,C,1,0.8,B|C|C|C|C
13,post,blue,B,C,0,0.8,C|B|B|B|B
14,post,red,C,C,1,0.4,C|C|B|?|A
15,post,red,C,C,1,0.8,C|C|B|C|C
16,post,green,A,B,0,0.6,A|A|A|?|B
17,post,blue,B,C,0,0.6,C|B|B|B|C
18,post,green,A,B,0,0.6,A|A|B|A|B
19,post,red,C,C,1,0.6,B|C|C|C|A
