step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.6,B|C|C|A|C
1,pre,green,A,A,1,0.8,A|A|A|A|C
2,pre,red,C,C,1,1.0,C|C|C|C|C
3,pre,red,C,C,1,0.6,C|A|C|B|C
4,pre,blue,B,B,1,0.6,B|A|B|A|B
5,pre,blue,B,B,1,0.8,B|B|B|B|A
6,pre,green,A,A,1,0.6,B|A|A|A|B
7,pre,blue,B,B,1,0.6,B|C|B|B|C
8,pre,red,C,C,1,0.6,B|C|C|B|C
9,pre,green,A,A,1,0.8,A|A|A|A|C
10,post,red,C,C,1,0.8,C|C|C|C|A
11,post,green,A,B,0,0.6,A|A|A|C|C
12,post,blue,B,B,1,1.0,B|B|B|B|B
13,post,red,C,C,1,1.0,C|C|C|C|C
14,post,green,A,B,0,0.6,A|B|A|A|C
15,post,green,A,B,0,0.6,B|A|A|A|C
16,post,green,A,B,0,0.6,?|B|A|A|A
17,post,blue,B,B,1,1.0,B|B|B|B|B
18,post,green,A,B,0,0.6,A|B|A|C|A
19,post,red,C,C,1,0.8,C|C|C|C|B
