step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,green,A,A,1,0.8,A|A|A|A|B
1,pre,red,A,C,0,0.6,A|A|C|A|B
2,pre,green,A,A,1,0.6,B|A|A|A|C
3,pre,red,B,C,0,0.4,B|B|C|A|C
4,pre,green,A,A,1,0.6,A|A|B|A|C
5,pre,green,A,A,1,0.6,B|A|A|A|C
6,pre,green,A,A,1,0.8,A|A|A|A|C
7,pre,green,A,A,1,1.0,A|A|A|A|A
8,pre,blue,B,B,1,0.6,B|B|B|A|C
9,pre,red,B,C,0,0.6,B|A|B|A|B
10,post,blue,B,C,0,0.6,A|B|B|B|C
11,post,green,A,B,0,0.8,A|A|A|A|C
12,post,blue,B,C,0,0.6,A|B|B|B|A
13,post,blue,B,C,0,0.8,B|B|B|A|B
14,post,blue,A,C,0,0.6,B|A|A|A|B
15,post,red,A,A,1,0.4,A|C|B|A|C
16,post,red,A,A,1,0.6,B|A|A|A|B
17,post,blue,?,C,0,0.4,?|B|B|A|?
18,post,red,C,A,0,0.4,C|B|A|A|C
19,post,green,A,B,0,0.6,A|A|B|A|C
