step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,C,C,1,0.4,C|A|C|A|B
1,pre,red,A,C,0,0.6,A|A|C|A|C
2,pre,blue,A,B,0,0.4,A|B|A|B|C
3,pre,red,C,C,1,0.6,C|B|C|B|C
4,pre,green,B,A,0,0.6,B|B|A|A|B
5,pre,red,B,C,0,0.4,B|B|C|A|C
6,pre,red,C,C,1,0.6,B|C|C|A|C
7,pre,red,C,C,1,0.8,C|C|C|B|C
8,pre,red,B,C,0,0.6,B|B|C|C|B
9,pre,red,B,C,0,0.4,B|C|C|A|B
10,post,green,B,A,0,0.8,B|B|B|A|B
11,post,blue,B,B,1,0.8,B|B|B|B|C
12,post,green,A,A,1,0.6,A|A|A|B|B
13,post,blue,B,B,1,0.8,B|B|B|B|C
14,post,red,C,A,0,0.6,B|C|C|C|A
15,post,blue,B,B,1,0.8,B|B|B|A|B
16,post,blue,B,B,1,1.0,B|B|B|B|B
17,post,green,A,A,1,0.6,B|A|A|A|C
18,post,red,C,A,0,0.4,C|C|B|A|A
19,post,green,A,A,1,0.6,A|B|A|B|A
