step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,B,B,1,0.8,B|B|B|A|B
1,pre,green,A,A,1,0.8,A|A|A|A|B
2,pre,blue,A,B,0,0.8,A|A|A|B|A
3,pre,red,B,C,0,0.6,B|B|A|C|B
4,pre,blue,B,B,1,0.6,B|B|C|B|A
5,pre,red,B,C,0,0.6,B|B|A|B|C
6,pre,red,C,C,1,0.8,C|B|C|C|C
7,pre,red,C,C,1,0.6,B|C|C|C|B
8,pre,green,A,A,1,0.8,A|A|A|A|B
9,pre,red,C,C,1,0.6,B|B|C|C|C
10,post,blue,B,B,1,0.8,B|B|B|B|A
11,post,blue,B,B,1,0.6,B|B|B|A|C
12,post,red,C,A,0,0.6,A|C|C|C|B
13,post,blue,B,B,1,0.8,B|B|B|B|C
14,post,red,C,A,0,0.4,C|B|A|C|?
15,post,red,A,A,1,0.6,B|A|A|A|B
16,post,green,A,B,0,0.8,A|A|A|A|C
17,post,blue,C,B,0,0.4,C|B|A|A|C
18,post,green,A,B,0,0.8,A|A|A|A|C
19,post,red,B,A,0,0.4,B|B|A|C|C
