step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,A,C,0,0.6,C|A|C|A|A
1,pre,green,A,A,1,0.6,A|B|A|A|C
2,pre,red,B,C,0,0.8,B|A|B|B|B
3,pre,red,A,C,0,0.4,B|A|C|A|C
4,pre,blue,B,B,1,0.6,A|B|B|A|B
5,pre,blue,B,B,1,0.4,B|C|B|A|C
6,pre,green,A,A,1,0.8,B|A|A|A|A
7,pre,blue,B,B,1,0.8,B|B|B|A|B
8,pre,red,C,C,1,0.6,C|C|C|A|B
9,pre,green,A,A,1,1.0,A|A|A|A|A
10,post,red,C,A,0,0.6,C|B|C|C|B
11,post,green,B,A,0,0.4,B|A|A|B|C
12,post,blue,B,C,0,0.8,B|A|B|B|B
13,post,red,B,A,0,0.6,B|B|B|A|C
14,post,green,C,A,0,0.4,C|B|B|A|C
15,post,green,A,A,1,1.0,A|A|A|A|A
16,post,green,A,A,1,0.4,A|A|B|B|C
17,post,blue,B,C,0,1.0,B|B|B|B|B
18,post,green,B,A,0,0.4,?|A|B|B|C
19,post,red,C,A,0,0.4,C|B|A|B|C
