step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,green,A,A,1,0.6,A|C|A|A|B
1,pre,blue,A,B,0,0.8,A|A|A|A|C
2,pre,red,C,C,1,0.6,B|A|C|C|C
3,pre,red,A,C,0,0.4,B|A|C|A|C
4,pre,blue,B,B,1,0.8,B|B|B|A|B
5,pre,blue,B,B,1,0.6,B|B|C|A|B
6,pre,blue,A,B,0,0.6,B|A|A|A|C
7,pre,green,A,A,1,0.8,A|A|A|A|C
8,pre,green,A,A,1,0.8,A|A|A|A|B
9,pre,red,C,C,1,0.6,B|C|B|C|C
10,post,green,A,A,1,0.8,A|A|A|A|C
11,post,red,B,C,0,0.4,B|C|A|A|B
12,post,red,B,C,0,0.6,B|B|C|B|C
13,post,blue,A,C,0,0.6,B|A|B|A|A
14,post,red,C,C,1,0.6,C|B|C|C|B
15,post,red,C,C,1,0.8,B|C|C|C|C
16,post,blue,B,C,0,0.8,B|B|B|B|C
17,post,green,A,A,1,0.8,A|A|A|A|C
18,post,red,C,C,1,0.8,C|A|C|C|C
19,post,green,A,A,1,0.8,A|A|A|A|C
