step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,red,A,C,0,0.6,C|A|C|A|A
1,pre,red,B,C,0,0.4,B|B|C|A|A
2,pre,green,B,A,0,0.6,A|B|A|B|B
3,pre,green,A,A,1,0.6,A|B|A|A|C
4,pre,green,A,A,1,0.8,A|A|A|A|C
5,pre,red,C,C,1,0.4,C|B|C|A|A
6,pre,blue,B,B,1,0.6,A|B|B|B|C
7,pre,red,C,C,1,0.6,C|C|C|B|B
8,pre,blue,B,B,1,0.8,B|A|B|B|B
9,pre,red,C,C,1,0.8,C|C|C|C|A
10,post,red,B,A,0,0.6,B|B|C|C|B
11,post,red,B,A,0,0.4,B|C|?|C|B
12,post,green,A,B,0,0.8,A|A|A|A|C
13,post,red,C,A,0,0.4,C|A|B|A|C
14,post,green,A,B,0,0.6,A|B|A|A|C
15,post,green,A,B,0,0.6,A|B|A|A|B
16,post,blue,B,C,0,0.8,B|B|B|B|C
17,post,green,B,B,1,0.8,B|B|B|B|C
18,post,blue,B,C,0,0.6,B|B|?|B|A
19,post,green,B,B,1,0.4,A|B|B|?|C
