step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.6,B|A|A|A|B
1,pre,green,A,A,1,0.6,A|C|A|A|C
2,pre,blue,B,B,1,0.6,B|B|A|B|C
3,pre,red,A,C,0,0.4,A|B|C|A|C
4,pre,blue,B,B,1,0.6,B|A|A|B|B
5,pre,red,B,C,0,0.6,B|B|C|B|C
6,pre,red,B,C,0,0.4,C|B|A|B|?
7,pre,red,C,C,1,0.4,B|C|C|?|A
8,pre,green,A,A,1,0.8,A|A|A|A|B
9,pre,red,C,C,1,0.6,C|C|C|A|B
10,post,blue,B,B,1,1.0,B|B|B|B|B
11,post,blue,B,B,1,0.6,B|B|?|B|A
12,post,red,A,A,1,0.4,A|B|B|A|C
13,post,blue,B,B,1,0.8,B|B|B|B|A
14,post,red,A,A,1,0.6,C|B|A|A|A
15,post,red,A,A,1,0.8,C|A|A|A|A
16,post,green,A,A,1,0.8,A|A|A|A|?
17,post,blue,B,B,1,0.6,B|B|B|A|A
18,post,green,A,A,1,0.6,A|B|A|A|C
19,post,red,A,A,1,0.6,C|A|A|A|C
