step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,blue,A,B,0,0.6,B|A|A|A|B
1,pre,green,A,A,1,0.8,A|A|A|A|B
2,pre,green,A,A,1,0.8,A|A|A|A|C
3,pre,blue,B,B,1,0.6,A|B|A|B|B
4,pre,red,B,C,0,0.4,A|B|C|B|C
5,pre,green,A,A,1,0.6,A|A|B|A|C
6,pre,red,C,C,1,0.6,C|C|C|A|A
7,pre,green,A,A,1,0.6,B|A|A|A|B
8,pre,green,A,A,1,0.6,A|B|A|A|C
9,pre,blue,B,B,1,0.4,B|B|A|A|C
10,post,green,A,B,0,1.0,A|A|A|A|A
11,post,blue,B,B,1,0.8,A|B|B|B|B
12,post,red,B,A,0,0.4,B|C|B|C|?
13,post,red,B,A,0,0.4,A|B|C|C|B
14,post,green,A,B,0,0.6,B|A|A|A|C
15,post,blue,A,B,0,0.4,C|A|B|B|A
16,post,blue,B,B,1,0.6,B|A|B|B|C
17,post,green,A,B,0,0.8,A|A|A|A|B
18,post,red,A,A,1,0.6,B|A|A|A|B
19,post,green,A,B,0,0.4,A|B|A|C|C
