step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q0,A,B,0,1.0,A|A|A|A|A
1,pre,q10,B,B,1,1.0,B|B|B|B|B
2,pre,q4,B,A,0,1.0,B|B|B|B|B
3,pre,q4,A,A,1,0.8,B|A|A|A|A
4,pre,q3,B,B,1,1.0,B|B|B|B|B
5,pre,q2,A,A,1,1.0,A|A|A|A|A
6,pre,q4,A,A,1,1.0,A|A|A|A|A
7,pre,q4,A,A,1,1.0,A|A|A|A|A
8,pre,q10,B,B,1,1.0,B|B|B|B|B
9,pre,q11,A,A,1,1.0,A|A|A|A|A
10,pre,q5,A,B,0,1.0,A|A|A|A|A
11,pre,q1,B,B,1,1.0,B|B|B|B|B
12,pre,q9,A,A,1,1.0,A|A|A|A|A
13,pre,q5,A,B,0,1.0,A|A|A|A|A
14,pre,q10,B,B,1,1.0,B|B|B|B|B
15,pre,q6,B,A,0,1.0,B|B|B|B|B
16,pre,q8,A,A,1,1.0,A|A|A|A|A
17,pre,q3,B,B,1,1.0,B|B|B|B|B
18,pre,q2,A,A,1,1.0,A|A|A|A|A
19,pre,q3,B,B,1,1.0,B|B|B|B|B
20,pre,q7,A,B,0,1.0,A|A|A|A|A
21,pre,q4,A,A,1,1.0,A|A|A|A|A
22,pre,q1,B,B,1,1.0,B|B|B|B|B
23,pre,q8,A,A,1,1.0,A|A|A|A|A
24,pre,q4,A,A,1,0.6,B|A|A|B|A
25,pre,q0,A,B,0,1.0,A|A|A|A|A
26,pre,q4,A,A,1,0.6,B|A|A|B|A
27,pre,q9,A,A,1,1.0,A|A|A|A|A
28,pre,q11,A,A,1,1.0,A|A|A|A|A
29,pre,q4,A,A,1,0.8,A|A|A|B|A
30,pre,q8,A,A,1,1.0,A|A|A|A|A
31,pre,q3,B,B,1,1.0,B|B|B|B|B
32,pre,q6,A,A,1,1.0,A|A|A|A|A
33,pre,q6,A,A,1,1.0,A|A|A|A|A
34,pre,q9,A,A,1,1.0,A|A|A|A|A
35,pre,q4,A,A,1,0.8,A|A|A|B|A
36,pre,q6,A,A,1,1.0,A|A|A|A|A
37,pre,q7,A,B,0,0.6,A|B|B|A|A
38,pre,q2,A,A,1,1.0,A|A|A|A|A
39,pre,q3,B,B,1,0.6,B|A|B|B|A
40,pre,q4,A,A,1,0.8,A|A|A|B|A
41,pre,q4,A,A,1,0.8,A|A|B|A|A
42,pre,q0,A,B,0,1.0,A|A|A|A|A
43,pre,q1,B,B,1,1.0,B|B|B|B|B
44,pre,q0,A,B,0,1.0,A|A|A|A|A
45,pre,q7,A,B,0,1.0,A|A|A|A|A
46,pre,q10,B,B,1,1.0,B|B|B|B|B
47,pre,q4,A,A,1,0.6,A|A|A|B|B
48,pre,q8,A,A,1,1.0,A|A|A|A|A
49,pre,q8,A,A,1,1.0,A|A|A|A|A
50,pre,q10,B,B,1,1.0,B|B|B|B|B
51,pre,q7,A,B,0,1.0,A|A|A|A|A
52,pre,q11,A,A,1,1.0,A|A|A|A|A
53,pre,q5,A,B,0,1.0,A|A|A|A|A
54,pre,q2,A,A,1,1.0,A|A|A|A|A
55,pre,q10,B,B,1,1.0,B|B|B|B|B
56,pre,q3,B,B,1,1.0,B|B|B|B|B
57,pre,q1,B,B,1,1.0,B|B|B|B|B
58,pre,q6,A,A,1,1.0,A|A|A|A|A
59,pre,q3,B,B,1,1.0,B|B|B|B|B
60,post,q10,B,B,1,1.0,B|B|B|B|B
61,post,q10,B,B,1,1.0,B|B|B|B|B
62,post,q7,A,A,1,0.8,A|A|B|A|A
63,post,q4,A,B,0,0.8,A|A|A|B|A
64,post,q2,A,A,1,1.0,A|A|A|A|A
65,post,q5,A,B,0,0.8,A|A|A|B|A
66,post,q6,A,B,0,1.0,A|A|A|A|A
67,post,q11,A,A,1,1.0,A|A|A|A|A
68,post,q9,A,B,0,1.0,A|A|A|A|A
69,post,q5,A,B,0,1.0,A|A|A|A|A
70,post,q10,B,B,1,1.0,B|B|B|B|B
71,post,q8,A,A,1,1.0,A|A|A|A|A
72,post,q3,B,A,0,1.0,B|B|B|B|B
73,post,q5,A,B,0,1.0,A|A|A|A|A
74,post,q1,B,A,0,1.0,B|B|B|B|B
75,post,q0,A,B,0,1.0,A|A|A|A|A
76,post,q11,A,A,1,1.0,A|A|A|A|A
77,post,q3,B,A,0,1.0,B|B|B|B|B
78,post,q4,A,B,0,0.6,B|A|A|B|A
79,post,q9,A,B,0,1.0,A|A|A|A|A
