step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q6,A,B,0,1.0,A|A|A|A|A
1,pre,q2,B,A,0,1.0,B|B|B|B|B
2,pre,q1,A,A,1,1.0,A|A|A|A|A
3,pre,q2,A,A,1,1.0,A|A|A|A|A
4,pre,q9,B,B,1,1.0,B|B|B|B|B
5,pre,q9,B,B,1,1.0,B|B|B|B|B
6,pre,q7,A,A,1,1.0,A|A|A|A|A
7,pre,q2,A,A,1,1.0,A|A|A|A|A
8,pre,q2,A,A,1,0.8,B|A|A|A|A
9,pre,q0,B,B,1,1.0,B|B|B|B|B
10,pre,q0,B,B,1,1.0,B|B|B|B|B
11,pre,q3,A,A,1,1.0,A|A|A|A|A
12,pre,q3,A,A,1,1.0,A|A|A|A|A
13,pre,q2,A,A,1,1.0,A|A|A|A|A
14,pre,q2,A,A,1,1.0,A|A|A|A|A
15,pre,q4,B,B,1,1.0,B|B|B|B|B
16,pre,q5,B,B,1,1.0,B|B|B|B|B
17,pre,q3,A,A,1,1.0,A|A|A|A|A
18,pre,q8,A,A,1,1.0,A|A|A|A|A
19,pre,q10,B,B,1,1.0,B|B|B|B|B
20,pre,q10,B,B,1,1.0,B|B|B|B|B
21,pre,q3,A,A,1,1.0,A|A|A|A|A
22,pre,q2,A,A,1,1.0,A|A|A|A|A
23,pre,q11,A,B,0,1.0,A|A|A|A|A
24,pre,q3,A,A,1,1.0,A|A|A|A|A
25,pre,q6,A,B,0,1.0,A|A|A|A|A
26,pre,q4,B,B,1,1.0,B|B|B|B|B
27,pre,q0,B,B,1,1.0,B|B|B|B|B
28,pre,q5,B,B,1,1.0,B|B|B|B|B
29,pre,q6,A,B,0,1.0,A|A|A|A|A
30,pre,q2,A,A,1,1.0,A|A|A|A|A
31,pre,q2,A,A,1,1.0,A|A|A|A|A
32,pre,q4,B,B,1,1.0,B|B|B|B|B
33,pre,q1,A,A,1,1.0,A|A|A|A|A
34,pre,q5,B,B,1,1.0,B|B|B|B|B
35,pre,q4,B,B,1,0.6,A|B|B|B|A
36,pre,q9,B,B,1,0.6,B|A|A|B|B
37,pre,q9,B,B,1,1.0,B|B|B|B|B
38,pre,q0,B,B,1,1.0,B|B|B|B|B
39,pre,q9,B,B,1,1.0,B|B|B|B|B
40,pre,q10,B,B,1,0.8,B|B|B|B|A
41,pre,q11,B,B,1,0.8,A|B|B|B|B
42,pre,q5,B,B,1,1.0,B|B|B|B|B
43,pre,q1,A,A,1,1.0,A|A|A|A|A
44,pre,q4,B,B,1,1.0,B|B|B|B|B
45,pre,q5,B,B,1,0.8,B|B|B|B|A
46,pre,q4,B,B,1,0.6,A|B|B|B|A
47,pre,q7,A,A,1,1.0,A|A|A|A|A
48,pre,q11,B,B,1,0.8,A|B|B|B|B
49,pre,q5,B,B,1,1.0,B|B|B|B|B
50,pre,q2,A,A,1,1.0,A|A|A|A|A
51,pre,q7,A,A,1,1.0,A|A|A|A|A
52,pre,q7,A,A,1,1.0,A|A|A|A|A
53,pre,q11,B,B,1,0.8,A|B|B|B|B
54,pre,q2,A,A,1,1.0,A|A|A|A|A
55,pre,q0,B,B,1,1.0,B|B|B|B|B
56,pre,q4,B,B,1,1.0,B|B|B|B|B
57,pre,q0,B,B,1,1.0,B|B|B|B|B
58,pre,q11,B,B,1,0.6,A|B|B|A|B
59,pre,q5,B,B,1,1.0,B|B|B|B|B
60,post,q6,A,A,1,1.0,A|A|A|A|A
61,post,q0,B,A,0,1.0,B|B|B|B|B
62,post,q8,A,B,0,1.0,A|A|A|A|A
63,post,q6,A,A,1,1.0,A|A|A|A|A
64,post,q5,B,A,0,1.0,B|B|B|B|B
65,post,q6,A,A,1,1.0,A|A|A|A|A
66,post,q9,B,A,0,1.0,B|B|B|B|B
67,post,q0,B,A,0,1.0,B|B|B|B|B
68,post,q7,A,A,1,1.0,A|A|A|A|A
69,post,q0,B,A,0,1.0,B|B|B|B|B
70,post,q11,B,B,1,0.6,A|B|B|A|B
71,post,q2,A,A,1,1.0,A|A|A|A|A
72,post,q9,B,A,0,1.0,B|B|B|B|B
73,post,q3,A,A,1,1.0,A|A|A|A|A
74,post,q1,A,A,1,1.0,A|A|A|A|A
75,post,q3,A,A,1,1.0,A|A|A|A|A
76,post,q7,A,A,1,1.0,A|A|A|A|A
77,post,q5,B,A,0,1.0,B|B|B|B|B
78,post,q8,A,B,0,1.0,A|A|A|A|A
79,post,q5,B,A,0,1.0,B|B|B|B|B
