step,phase,cue,chosen,correct,reward,agreement,branches
0,pre,q0,A,A,1,1.0,A|A|A|A|A
1,pre,q10,A,A,1,1.0,A|A|A|A|A
2,pre,q3,A,A,1,1.0,A|A|A|A|A
3,pre,q2,B,B,1,1.0,B|B|B|B|B
4,pre,q2,B,B,1,1.0,B|B|B|B|B
5,pre,q3,A,A,1,1.0,A|A|A|A|A
6,pre,q9,A,A,1,1.0,A|A|A|A|A
7,pre,q7,A,A,1,1.0,A|A|A|A|A
8,pre,q6,A,A,1,1.0,A|A|A|A|A
9,pre,q5,B,A,0,1.0,B|B|B|B|B
10,pre,q3,A,A,1,1.0,A|A|A|A|A
11,pre,q9,A,A,1,1.0,A|A|A|A|A
12,pre,q0,A,A,1,1.0,A|A|A|A|A
13,pre,q0,A,A,1,1.0,A|A|A|A|A
14,pre,q11,A,A,1,1.0,A|A|A|A|A
15,pre,q4,B,A,0,1.0,B|B|B|B|B
16,pre,q8,B,B,1,1.0,B|B|B|B|B
17,pre,q8,B,B,1,1.0,B|B|B|B|B
18,pre,q1,A,A,1,1.0,A|A|A|A|A
19,pre,q8,B,B,1,1.0,B|B|B|B|B
20,pre,q0,A,A,1,1.0,A|A|A|A|A
21,pre,q10,A,A,1,1.0,A|A|A|A|A
22,pre,q0,A,A,1,1.0,A|A|A|A|A
23,pre,q7,A,A,1,1.0,A|A|A|A|A
24,pre,q9,A,A,1,1.0,A|A|A|A|A
25,pre,q10,A,A,1,1.0,A|A|A|A|A
26,pre,q8,B,B,1,1.0,B|B|B|B|B
27,pre,q5,A,A,1,1.0,A|A|A|A|A
28,pre,q5,A,A,1,1.0,A|A|A|A|A
29,pre,q10,A,A,1,1.0,A|A|A|A|A
30,pre,q6,A,A,1,1.0,A|A|A|A|A
31,pre,q6,A,A,1,1.0,A|A|A|A|A
32,pre,q11,A,A,1,1.0,A|A|A|A|A
33,pre,q3,A,A,1,1.0,A|A|A|A|A
34,pre,q0,A,A,1,1.0,A|A|A|A|A
35,pre,q4,A,A,1,1.0,A|A|A|A|A
36,pre,q3,A,A,1,1.0,A|A|A|A|A
37,pre,q9,A,A,1,1.0,A|A|A|A|A
38,pre,q6,A,A,1,1.0,A|A|A|A|A
39,pre,q6,A,A,1,1.0,A|A|A|A|A
40,pre,q9,A,A,1,1.0,A|A|A|A|A
41,pre,q8,B,B,1,1.0,B|B|B|B|B
42,pre,q2,B,B,1,1.0,B|B|B|B|B
43,pre,q0,A,A,1,1.0,A|A|A|A|A
44,pre,q1,A,A,1,1.0,A|A|A|A|A
45,pre,q1,A,A,1,1.0,A|A|A|A|A
46,pre,q2,B,B,1,1.0,B|B|B|B|B
47,pre,q8,B,B,1,1.0,B|B|B|B|B
48,pre,q8,B,B,1,1.0,B|B|B|B|B
49,pre,q11,A,A,1,1.0,A|A|A|A|A
50,pre,q0,A,A,1,1.0,A|A|A|A|A
51,pre,q0,A,A,1,1.0,A|A|A|A|A
52,pre,q6,A,A,1,1.0,A|A|A|A|A
53,pre,q3,A,A,1,1.0,A|A|A|A|A
54,pre,q5,A,A,1,1.0,A|A|A|A|A
55,pre,q9,A,A,1,1.0,A|A|A|A|A
56,pre,q1,A,A,1,1.0,A|A|A|A|A
57,pre,q8,B,B,1,1.0,B|B|B|B|B
58,pre,q5,A,A,1,1.0,A|A|A|A|A
59,pre,q1,A,A,1,1.0,A|A|A|A|A
60,post,q6,A,B,0,1.0,A|A|A|A|A
61,post,q0,A,B,0,1.0,A|A|A|A|A
62,post,q6,A,B,0,1.0,A|A|A|A|A
63,post,q11,A,B,0,1.0,A|A|A|A|A
64,post,q7,A,A,1,1.0,A|A|A|A|A
65,post,q9,A,A,1,1.0,A|A|A|A|A
66,post,q1,A,B,0,1.0,A|A|A|A|A
67,post,q0,A,B,0,1.0,A|A|A|A|A
68,post,q5,A,A,1,1.0,A|A|A|A|A
69,post,q1,A,B,0,1.0,A|A|A|A|A
70,post,q10,A,B,0,1.0,A|A|A|A|A
71,post,q3,A,B,0,1.0,A|A|A|A|A
72,post,q1,A,B,0,1.0,A|A|A|A|A
73,post,q2,B,B,1,1.0,B|B|B|B|B
74,post,q10,A,B,0,1.0,A|A|A|A|A
75,post,q4,A,A,1,1.0,A|A|A|A|A
76,post,q5,A,A,1,1.0,A|A|A|A|A
77,post,q9,A,A,1,1.0,A|A|A|A|A
78,post,q10,A,B,0,1.0,A|A|A|A|A
79,post,q11,A,B,0,1.0,A|A|A|A|A
